Season,Week,Tm_abb,Day,Date,W/L,OT,H/A,Opp_abb,Tm_score,Opp_score,O_P_Cmp,O_P_Att,O_P_Yds,O_P_TD,O_Int,O_Sk,O_Yds_lost_Sk,O_P_Y/A,O_P_NY/A,O_P_Cmp_pct,O_QBR,O_R_Att,O_R_Yds,O_R_Y/A,O_R_TD,FGM,FGA,XPM,XPA,Pnt,Pnt_Yds,O_3D_Conv,O_3D_Att,O_4D_Conv,O_4D_Att,O_ToP,D_P_Cmp,D_P_Att,D_P_Yds,D_P_TD,D_Int,D_Sk,D_Yds_lost_Sk,D_P_Y/A,D_P_NY/A,D_P_Cmp_pct,D_QBR,D_R_Att,D_R_Yds,D_R_Y/A,D_R_TD,D_3D_Conv,D_3D_Att,D_4D_Conv,D_4D_Att,D_ToP
2017,15,OTI,Sun,December 17,L,N,A,SFO,23,25,23,33,238,2,0,1,3,7.3,7.0,69.7,110.4,28,90,3.2,0,3,3,2,2,2,111,6,12,1,1,27:25,31,43,363,1,0,3,18,8.9,7.9,72.1,105.1,22,51,2.3,0,7,14,0,0,32:35
2017,16,OTI,Sun,December 24,L,N,H,RAM,23,27,22,39,269,0,1,1,6,7.1,6.7,56.4,67.1,26,97,3.7,1,3,4,2,2,4,145,3,12,0,1,29:56,22,39,286,4,0,1,15,7.7,7.2,56.4,113.8,26,116,4.5,0,6,14,1,2,30:04
2017,17,OTI,Sun,December 31,W,N,H,JAX,15,10,12,21,116,1,0,3,18,6.4,4.8,57.1,88.6,39,116,3.0,0,3,3,0,1,9,383,3,16,1,1,33:27,15,34,146,0,2,2,12,4.6,4.1,44.1,32.2,24,83,3.5,0,6,16,0,0,26:33
2018,1,OTI,Sun,September 9,L,N,A,MIA,20,27,20,38,220,0,3,0,0,5.8,5.8,52.6,37.2,29,116,4.0,1,2,2,2,2,4,179,6,14,0,2,29:35,20,28,222,2,2,1,8,8.2,7.7,71.4,88.7,29,120,4.1,0,2,10,0,1,30:25
2018,2,OTI,Sun,September 16,W,N,H,HTX,20,17,15,22,183,2,0,1,8,8.7,8.0,68.2,123.9,34,100,2.9,0,2,2,2,2,5,261,5,15,2,2,30:22,22,32,289,2,1,4,21,9.7,8.0,68.8,104.8,26,148,5.7,0,5,11,0,0,29:38
2018,3,OTI,Sun,September 23,W,N,A,JAX,9,6,13,21,83,0,0,3,25,5.1,3.5,61.9,70.1,35,150,4.3,0,3,4,0,0,6,280,5,15,0,0,32:47,21,34,145,0,0,3,10,4.6,3.9,61.8,71.3,19,87,4.6,0,5,14,0,1,27:13
2018,4,OTI,Sun,September 30,W,Y,H,PHI,26,23,30,43,327,2,1,3,17,8.0,7.1,69.8,97.7,22,70,3.2,1,2,2,2,2,5,254,5,16,3,3,35:30,33,50,315,2,0,4,33,7.0,5.8,66.0,96.7,22,117,5.3,0,5,15,0,0,34:25
2018,5,OTI,Sun,October 7,L,N,A,BUF,12,13,14,26,121,0,1,2,8,5.0,4.3,53.8,50.3,25,100,4.0,0,4,4,0,0,2,106,6,12,0,0,26:11,10,20,79,0,1,1,3,4.1,3.8,50.0,39.4,43,144,3.3,1,4,13,2,3,33:49
2018,6,OTI,Sun,October 14,L,N,H,RAV,0,21,10,15,51,0,0,11,66,7.8,2.0,66.7,71.8,14,55,3.9,0,0,0,0,0,9,375,1,10,0,0,22:26,25,37,238,1,1,0,0,6.4,6.4,67.6,82.9,35,123,3.5,2,12,17,1,1,37:34
2018,7,OTI,Sun,October 21,L,N,A,SDG,19,20,24,32,226,1,1,2,11,7.4,6.6,75.0,91.4,33,164,5.0,1,2,3,1,1,2,103,9,15,1,1,35:23,19,26,297,2,0,2,9,11.8,10.6,73.1,136.2,16,47,2.9,0,4,9,0,0,24:37
2018,9,OTI,Mon,November 5,W,N,A,DAL,28,14,21,29,215,2,0,4,25,8.3,6.5,72.4,116.3,36,125,3.5,2,0,1,4,4,1,45,11,14,0,0,34:26,21,32,225,2,1,5,18,7.6,6.1,65.6,93.9,19,72,3.8,0,5,11,0,1,25:34
2018,10,OTI,Sun,November 11,W,N,H,NWE,34,10,17,25,235,2,0,2,14,10.0,8.7,68.0,124.6,36,150,4.2,2,2,2,4,4,5,241,5,12,0,0,32:57,23,43,244,0,0,3,23,6.2,5.3,53.5,70.3,19,40,2.1,1,3,15,2,3,27:03
2018,11,OTI,Sun,November 18,L,N,A,CLT,10,38,21,29,176,1,2,5,27,7.0,5.2,72.4,70.5,27,91,3.4,0,1,1,1,1,6,296,6,14,0,0,28:44,24,32,295,3,0,0,0,9.2,9.2,75.0,134.2,28,102,3.6,2,5,10,0,0,31:16
2018,12,OTI,Mon,November 26,L,N,A,HTX,17,34,22,23,260,2,0,6,43,13.2,9.0,95.7,142.8,23,105,4.6,0,1,1,2,2,6,298,4,12,0,1,30:02,19,24,181,2,0,4,29,8.8,6.5,79.2,125.9,34,281,8.3,2,4,11,1,1,29:58
2018,13,OTI,Sun,December 2,W,N,H,NYJ,26,22,20,35,273,2,1,3,9,8.1,7.2,57.1,89.3,22,130,5.9,1,2,2,2,3,7,266,1,11,0,0,26:38,17,30,124,0,1,2,4,4.3,3.9,56.7,52.6,33,156,4.7,0,3,14,0,0,33:22
2018,14,OTI,Thu,December 6,W,N,H,JAX,30,9,18,24,162,0,1,1,0,6.8,6.5,75.0,75.3,32,264,8.3,4,1,1,3,4,2,118,7,11,0,1,29:20,25,43,195,1,0,4,45,5.6,4.1,58.1,77.2,20,60,3.0,0,2,12,2,5,30:40
2018,15,OTI,Sun,December 16,W,N,A,NYG,17,0,13,21,86,0,0,1,8,4.5,3.9,61.9,70.7,45,215,4.8,2,1,2,2,2,5,220,5,14,1,1,35:21,21,44,213,0,1,3,16,5.2,4.5,47.7,52.6,16,47,2.9,0,3,16,2,3,24:39
2018,16,OTI,Sat,December 22,W,N,H,WAS,25,16,17,25,192,1,0,3,19,8.4,6.9,68.0,104.1,27,99,3.7,1,2,2,1,2,4,169,5,11,0,0,26:57,13,23,131,1,2,2,22,6.7,5.2,56.5,51.2,34,161,4.7,0,8,14,0,0,33:03
2018,17,OTI,Sun,December 30,L,N,H,CLT,17,33,18,29,165,1,2,0,0,5.7,5.7,62.1,60.3,16,93,5.8,0,1,1,2,2,6,272,1,9,0,1,19:47,24,35,278,3,1,1,7,8.1,7.7,68.6,109.0,36,158,4.4,1,5,13,1,1,40:13
2019,1,OTI,Sun,September 8,W,N,A,CLE,43,13,14,24,216,3,0,4,32,10.3,7.7,58.3,127.8,28,123,4.4,1,2,2,5,5,6,277,2,10,0,0,29:18,25,38,244,1,3,5,41,7.5,5.7,65.8,59.5,20,102,5.1,1,1,10,0,2,30:42
2019,2,OTI,Sun,September 15,L,N,H,CLT,17,19,19,28,119,1,0,4,35,5.5,3.7,67.9,88.2,24,124,5.2,1,1,2,2,2,6,288,1,10,0,1,28:06,17,28,121,3,1,3,25,5.2,3.9,60.7,91.5,34,167,4.9,0,7,14,1,1,31:54
2019,3,OTI,Thu,September 19,L,N,A,JAX,7,20,23,40,249,0,0,9,55,7.6,5.1,57.5,75.9,26,91,3.5,1,0,0,1,1,8,372,8,17,0,1,35:16,20,30,204,2,0,0,0,6.8,6.8,66.7,108.2,20,88,4.4,0,2,11,0,1,24:44
2019,4,OTI,Sun,September 29,W,N,A,ATL,24,10,18,27,227,3,0,0,0,8.4,8.4,66.7,129.7,34,138,4.1,0,1,1,3,3,5,225,6,13,0,1,29:19,35,53,364,0,0,5,33,7.5,6.3,66.0,85.7,17,58,3.4,1,5,14,1,4,30:41
2019,5,OTI,Sun,October 6,L,N,H,BUF,7,14,13,22,150,0,0,5,33,8.3,5.6,59.1,79.7,27,102,3.8,1,0,4,1,1,6,300,4,14,0,0,28:48,23,32,204,2,1,4,15,6.8,5.7,71.9,96.4,27,109,4.0,0,4,13,1,2,31:12
2019,6,OTI,Sun,October 13,L,N,A,DEN,0,16,20,34,165,0,3,7,42,6.1,4.0,58.8,34.6,21,39,1.9,0,0,0,0,0,9,424,2,14,0,2,30:14,18,28,167,0,1,1,10,6.3,5.8,64.3,65.6,30,103,3.4,1,2,14,0,0,29:46
2019,7,OTI,Sun,October 20,W,N,H,SDG,23,20,24,30,306,2,1,2,17,10.8,9.6,80.0,117.5,29,97,3.3,1,1,1,2,3,2,84,6,11,1,2,32:15,24,38,326,2,0,1,3,8.7,8.4,63.2,108.0,21,39,1.9,0,6,11,0,1,27:45
2019,8,OTI,Sun,October 27,W,N,H,TAM,27,23,21,33,174,3,0,3,19,5.8,4.8,63.6,107.4,21,72,3.4,0,2,2,3,3,5,248,5,13,0,1,28:26,21,43,283,2,2,3,18,7.0,6.2,48.8,66.3,30,106,3.5,0,7,15,1,2,31:34
2019,9,OTI,Sun,November 3,L,N,A,CAR,20,30,27,39,310,1,2,4,21,8.5,7.2,69.2,80.1,21,121,5.8,2,0,3,2,2,3,139,3,10,1,1,26:43,17,32,214,2,1,3,18,7.3,6.1,53.1,82.0,33,156,4.7,2,5,14,2,2,33:17
2019,10,OTI,Sun,November 10,W,N,H,KAN,35,32,13,19,146,2,0,4,35,9.5,6.3,68.4,126.2,26,225,8.7,2,0,0,3,4,4,204,2,8,0,1,22:08,36,51,433,3,0,2,13,8.7,8.2,70.6,115.9,25,97,3.9,0,7,14,1,2,37:52
2019,12,OTI,Sun,November 24,W,N,H,JAX,42,20,14,18,252,2,0,1,7,14.4,13.3,77.8,155.8,33,219,6.6,4,0,0,6,6,3,132,4,8,0,0,23:04,32,48,252,0,0,3,20,5.7,4.9,66.7,79.5,27,117,4.3,2,7,18,1,2,36:56
2019,13,OTI,Sun,December 1,W,N,A,CLT,31,17,17,22,138,2,0,6,44,8.3,4.9,77.3,122.9,30,154,5.1,1,1,1,4,4,5,244,5,13,1,1,27:29,25,40,309,1,2,3,10,8.0,7.2,62.5,73.9,24,82,3.4,1,5,12,0,0,32:31
