Season,Week,Tm_abb,Day,Date,W/L,OT,H/A,Opp_abb,Tm_score,Opp_score,O_P_Cmp,O_P_Att,O_P_Yds,O_P_TD,O_Int,O_Sk,O_Yds_lost_Sk,O_P_Y/A,O_P_NY/A,O_P_Cmp_pct,O_QBR,O_R_Att,O_R_Yds,O_R_Y/A,O_R_TD,FGM,FGA,XPM,XPA,Pnt,Pnt_Yds,O_3D_Conv,O_3D_Att,O_4D_Conv,O_4D_Att,O_ToP,D_P_Cmp,D_P_Att,D_P_Yds,D_P_TD,D_Int,D_Sk,D_Yds_lost_Sk,D_P_Y/A,D_P_NY/A,D_P_Cmp_pct,D_QBR,D_R_Att,D_R_Yds,D_R_Y/A,D_R_TD,D_3D_Conv,D_3D_Att,D_4D_Conv,D_4D_Att,D_ToP
2022,4,HTX,Sun,October 2,L,N,H,SDG,24,34,26,35,215,2,2,4,31,7.0,5.5,74.3,84.8,14,131,9.4,1,1,2,3,3,3,156,4,12,0,2,28:21,27,39,338,2,0,1,2,8.7,8.5,69.2,113.0,27,81,3.0,2,8,16,1,2,31:39
2022,5,HTX,Sun,October 9,W,N,A,JAX,13,6,16,24,132,0,0,1,8,5.8,5.3,66.7,80.6,31,116,3.7,1,2,2,1,1,6,293,5,13,0,0,31:47,25,47,286,0,2,0,0,6.1,6.1,53.2,54.0,26,136,5.2,0,6,14,0,3,28:13
2022,7,HTX,Sun,October 23,L,N,A,RAI,20,38,28,41,296,2,1,1,6,7.4,7.0,68.3,95.2,23,108,4.7,0,2,3,2,2,1,55,9,15,1,2,29:17,21,27,236,1,0,1,5,8.9,8.4,77.8,115.4,27,164,6.1,3,4,9,1,1,30:43
2022,8,HTX,Sun,October 30,L,N,H,OTI,10,17,17,30,118,1,1,3,34,5.1,3.6,56.7,62.9,18,43,2.4,0,1,1,1,1,8,374,2,14,2,2,25:12,6,10,40,0,1,3,15,5.5,3.1,60.0,29.2,45,314,7.0,2,4,12,1,1,34:48
2022,9,HTX,Thu,November 3,L,N,H,PHI,17,29,13,22,135,2,2,3,19,7.0,5.4,59.1,69.3,32,168,5.3,0,1,1,2,2,4,208,2,9,0,0,31:47,21,27,217,2,0,4,26,9.0,7.0,77.8,124.8,31,143,4.6,2,5,10,2,2,28:13
2022,10,HTX,Sun,November 13,L,N,A,NYG,16,24,22,37,286,1,1,4,33,8.6,7.0,59.5,81.6,19,101,5.3,0,3,3,1,1,5,229,3,10,0,0,26:40,13,17,176,2,0,3,21,11.6,8.8,76.5,148.2,47,191,4.1,1,7,14,0,0,33:20
2022,11,HTX,Sun,November 20,L,N,H,WAS,10,23,19,33,127,0,2,5,42,5.1,3.3,57.6,40.8,16,21,1.3,1,1,1,1,1,6,286,2,13,4,4,25:04,15,27,191,0,0,0,0,7.1,7.1,55.6,77.9,40,153,3.8,1,3,13,2,2,34:56
2022,12,HTX,Sun,November 27,L,N,A,MIA,15,30,26,39,174,1,2,5,41,5.5,4.0,66.7,63.4,14,36,2.6,1,1,1,0,0,7,350,2,13,1,1,27:33,23,41,273,1,0,5,32,7.4,5.9,56.1,84.7,26,66,2.5,1,4,15,1,1,32:27
2022,13,HTX,Sun,December 4,L,N,H,CLE,14,27,20,39,201,1,2,0,0,5.2,5.2,51.3,53.5,22,82,3.7,0,2,2,0,0,7,354,1,12,1,2,27:44,12,22,130,0,1,1,1,6.0,5.7,54.5,53.2,38,174,4.6,0,4,13,0,0,32:16
2022,14,HTX,Sun,December 11,L,N,A,DAL,23,27,20,27,213,1,1,0,0,7.9,7.9,74.1,93.6,37,114,3.1,1,3,3,2,2,4,197,7,15,0,2,33:14,24,39,277,1,2,1,7,7.3,6.9,61.5,70.1,31,127,4.1,2,8,15,1,2,26:46
2022,15,HTX,Sun,December 18,L,Y,H,KAN,24,30,14,29,125,2,0,1,4,4.4,4.2,48.3,83.3,28,94,3.4,1,1,1,3,3,5,234,4,10,0,0,27:25,36,41,313,2,0,2,23,8.2,7.3,87.8,114.7,33,189,5.7,2,6,12,0,0,37:22
2022,16,HTX,Sat,December 24,W,N,A,OTI,19,14,20,32,215,1,1,1,3,6.8,6.5,62.5,79.6,30,70,2.3,0,2,2,1,1,5,221,5,14,0,1,33:03,14,23,88,0,2,4,11,4.3,3.3,60.9,32.5,31,184,5.9,2,4,12,1,2,26:57
2022,17,HTX,Sun,January 1,L,N,H,JAX,3,31,25,44,193,0,0,2,18,4.8,4.2,56.8,67.7,21,84,4.0,0,1,1,0,0,6,274,6,17,0,4,30:30,22,29,168,0,2,2,13,6.2,5.4,75.9,60.7,29,169,5.8,3,4,12,0,0,29:30
2022,18,HTX,Sun,January 8,W,N,A,CLT,32,31,24,40,301,3,2,1,10,7.8,7.3,60.0,87.6,23,59,2.6,0,1,1,3,3,4,170,5,14,2,2,26:07,23,35,202,2,2,2,7,6.0,5.5,65.7,76.1,33,196,5.9,1,4,13,2,3,33:53
