,Season,Week,Team,Day,Date,Unnamed: 3,Unnamed: 4,OT,Unnamed: 6,Opp,Tm,Opp.1,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Y/A,NY/A,Cmp%,Rate,Att.1,Yds.2,Y/A.1,TD.1,FGM,FGA,XPM,XPA,Pnt,Yds.3,3DConv,3DAtt,4DConv,4DAtt,ToP,Week.1,Day.1,Date.1,Unnamed: 3.1,Unnamed: 4.1,OT.1,Unnamed: 6.1,Opp.2,Tm.1,Opp.1.1,Cmp.1,Att.2,Yds.4,TD.2,Int.1,Sk.1,Yds.1.1,Y/A.2,NY/A.1,Cmp%.1,Rate.1,Att.1.1,Yds.2.1,Y/A.1.1,TD.1.1,FGM.1,FGA.1,XPM.1,XPA.1,Pnt.1,Yds.3.1,3DConv.1,3DAtt.1,4DConv.1,4DAtt.1,ToP.1
464,2010,1,TAM,Sun,September 12,boxscore,W,,,Cleveland Browns,17,14,17,28,169,2,1,3,13,6.5,5.5,60.7,86.8,30,119,4.0,0,1,1,2,2,7,288,7,17,0,1,32:21,1,Sun,September 12,boxscore,W,,,Cleveland Browns,17,14,21,38,236,1,2,0,0,6.2,6.2,55.3,60.9,23,104,4.5,1,0,1,2,2,6,266,5,13,0,1,27:39
465,2010,2,TAM,Sun,September 19,boxscore,W,,@,Carolina Panthers,20,7,12,25,178,2,0,0,0,7.1,7.1,48.0,98.4,34,95,2.8,0,2,2,2,2,6,247,6,14,0,0,30:49,2,Sun,September 19,boxscore,W,,@,Carolina Panthers,20,7,13,29,159,1,2,4,25,6.3,4.8,44.8,45.0,33,119,3.6,0,0,0,1,1,5,205,5,16,3,4,29:11
466,2010,3,TAM,Sun,September 26,boxscore,L,,,Pittsburgh Steelers,13,38,26,37,228,0,1,4,23,6.8,5.6,70.3,75.1,21,75,3.6,1,2,2,1,1,5,155,6,14,1,1,33:06,3,Sun,September 26,boxscore,L,,,Pittsburgh Steelers,13,38,12,17,186,3,2,0,0,10.9,10.9,70.6,106.5,32,201,6.3,1,1,1,5,5,1,62,4,9,0,1,26:54
467,2010,5,TAM,Sun,October 10,boxscore,W,,@,Cincinnati Bengals,24,21,22,35,266,1,1,3,18,8.1,7.0,62.9,83.7,22,125,5.7,1,1,1,3,3,6,203,5,11,0,0,30:25,5,Sun,October 10,boxscore,W,,@,Cincinnati Bengals,24,21,21,36,209,2,3,0,0,5.8,5.8,58.3,58.7,28,149,5.3,0,2,2,1,1,6,308,4,13,0,0,29:35
468,2010,6,TAM,Sun,October 17,boxscore,L,,,New Orleans Saints,6,31,27,47,235,1,0,1,1,5.0,4.9,57.4,77.9,18,42,2.3,0,0,2,0,0,3,137,6,15,2,3,28:31,6,Sun,October 17,boxscore,L,,,New Orleans Saints,6,31,21,32,263,3,1,0,0,8.2,8.2,65.6,109.2,32,212,6.6,1,1,2,4,4,1,46,9,12,0,0,31:29
469,2010,7,TAM,Sun,October 24,boxscore,W,,,St. Louis Rams,18,17,23,40,189,1,0,3,23,5.3,4.4,57.5,78.0,21,124,5.9,0,4,4,0,0,4,160,5,15,2,2,31:19,7,Sun,October 24,boxscore,W,,,St. Louis Rams,18,17,13,26,124,2,0,1,2,4.8,4.6,50.0,89.3,32,161,5.0,0,1,1,2,2,4,144,7,14,0,0,28:41
470,2010,8,TAM,Sun,October 31,boxscore,W,,@,Arizona Cardinals,38,35,18,25,253,1,0,2,25,11.1,9.4,72.0,117.6,30,154,5.1,2,1,2,5,5,6,252,4,12,1,1,30:29,8,Sun,October 31,boxscore,W,,@,Arizona Cardinals,38,35,24,40,296,2,4,1,9,7.6,7.2,60.0,60.0,23,100,4.3,2,0,0,5,5,4,172,7,13,1,2,29:31
471,2010,9,TAM,Sun,November 7,boxscore,L,,@,Atlanta Falcons,21,27,11,22,182,2,2,1,7,8.6,7.9,50.0,70.6,27,96,3.6,0,0,0,3,3,3,117,8,13,0,1,25:54,9,Sun,November 7,boxscore,L,,@,Atlanta Falcons,21,27,24,36,235,1,0,0,0,6.5,6.5,66.7,94.1,33,130,3.9,2,2,2,3,3,3,96,8,14,1,1,34:06
472,2010,10,TAM,Sun,November 14,boxscore,W,,,Carolina Panthers,31,16,18,24,235,2,0,1,6,10.0,9.4,75.0,133.2,30,186,6.2,2,1,1,4,4,4,177,5,10,0,0,31:20,10,Sun,November 14,boxscore,W,,,Carolina Panthers,31,16,16,29,182,0,0,2,9,6.6,5.9,55.2,74.2,31,118,3.8,1,3,3,1,1,5,158,6,15,0,1,28:40
473,2010,11,TAM,Sun,November 21,boxscore,W,,@,San Francisco 49ers,21,0,14,22,137,2,0,2,6,6.5,5.7,63.6,111.4,42,162,3.9,1,0,1,3,3,5,197,7,14,0,1,36:24,11,Sun,November 21,boxscore,W,,@,San Francisco 49ers,21,0,16,31,118,0,1,6,30,4.8,3.2,51.6,47.5,18,71,3.9,0,0,0,0,0,6,227,3,12,0,3,23:36
474,2010,12,TAM,Sun,November 28,boxscore,L,,@,Baltimore Ravens,10,17,17,37,162,1,0,0,0,4.4,4.4,45.9,67.6,23,101,4.4,0,1,1,1,1,9,340,6,16,0,0,28:58,12,Sun,November 28,boxscore,L,,@,Baltimore Ravens,10,17,25,35,257,2,1,4,32,8.3,6.6,71.4,99.3,26,92,3.5,0,1,1,2,2,7,305,3,12,0,0,31:02
475,2010,13,TAM,Sun,December 5,boxscore,L,,,Atlanta Falcons,24,28,20,39,174,2,1,1,9,4.7,4.4,51.3,69.8,29,151,5.2,1,1,1,3,3,7,305,5,15,1,1,32:00,13,Sun,December 5,boxscore,L,,,Atlanta Falcons,24,28,18,36,205,2,2,0,0,5.7,5.7,50.0,62.8,27,85,3.1,1,0,0,4,4,5,204,6,11,0,0,28:00
476,2010,14,TAM,Sun,December 12,boxscore,W,,@,Washington Redskins,17,16,15,25,262,1,0,1,4,10.6,10.1,60.0,109.1,26,103,4.0,0,3,3,0,0,4,176,5,12,0,0,28:52,14,Sun,December 12,boxscore,W,,@,Washington Redskins,17,16,22,35,211,2,0,2,17,6.5,5.7,62.9,98.6,28,188,6.7,0,1,3,1,1,5,193,6,16,2,2,31:08
477,2010,15,TAM,Sun,December 19,boxscore,L,OT,,Detroit Lions,20,23,22,33,227,1,0,3,25,7.6,6.3,66.7,96.4,28,176,6.3,1,2,2,2,2,3,118,5,12,2,2,32:04,15,Sun,December 19,boxscore,L,OT,,Detroit Lions,20,23,23,38,252,1,0,0,0,6.6,6.6,60.5,88.9,28,181,6.5,1,3,3,2,2,4,158,6,12,0,0,33:05
478,2010,16,TAM,Sun,December 26,boxscore,W,,,Seattle Seahawks,38,15,23,28,231,5,0,2,21,9.0,7.7,82.1,140.6,26,208,8.0,0,1,2,5,5,3,135,6,11,0,0,31:28,16,Sun,December 26,boxscore,W,,,Seattle Seahawks,38,15,14,22,84,0,0,3,6,4.1,3.4,63.6,71.0,28,90,3.2,2,0,0,1,1,7,260,5,15,2,2,28:32
479,2010,17,TAM,Sun,January 2,boxscore,W,,@,New Orleans Saints,23,13,21,27,233,2,0,3,22,9.4,7.8,77.8,127.3,24,84,3.5,0,3,3,2,2,1,46,3,10,1,1,29:03,17,Sun,January 2,boxscore,W,,@,New Orleans Saints,23,13,24,41,199,1,1,3,13,5.2,4.5,58.5,69.1,22,106,4.8,0,2,2,1,1,3,113,8,16,0,0,30:57
976,2011,1,TAM,Sun,September 11,boxscore,L,,,Detroit Lions,20,27,29,46,259,1,1,2,7,5.8,5.4,63.0,76.3,16,56,3.5,0,2,2,2,2,5,261,6,14,1,2,23:35,1,Sun,September 11,boxscore,L,,,Detroit Lions,20,27,24,33,305,3,1,0,0,9.2,9.2,72.7,118.9,35,126,3.6,0,2,2,3,3,5,241,2,11,1,1,36:25
977,2011,2,TAM,Sun,September 18,boxscore,W,,@,Minnesota Vikings,24,20,22,31,230,1,1,2,13,7.8,7.0,71.0,89.4,19,105,5.5,2,1,1,3,3,4,183,7,12,0,0,26:30,2,Sun,September 18,boxscore,W,,@,Minnesota Vikings,24,20,18,30,212,0,0,2,16,7.6,6.6,60.0,81.5,33,186,5.6,2,2,2,2,2,4,165,5,11,0,0,33:30
978,2011,3,TAM,Sun,September 25,boxscore,W,,,Atlanta Falcons,16,13,22,32,180,0,2,0,0,5.6,5.6,68.8,56.8,36,115,3.2,1,3,3,1,1,3,129,5,14,1,1,35:52,3,Sun,September 25,boxscore,W,,,Atlanta Falcons,16,13,26,47,295,1,1,4,35,7.0,5.8,55.3,72.6,15,30,2.0,0,2,2,1,1,3,94,5,13,0,1,24:08
979,2011,4,TAM,Mon,October 3,boxscore,W,,,Indianapolis Colts,24,17,25,39,274,1,0,2,13,7.4,6.7,64.1,93.3,36,192,5.3,2,1,2,3,3,5,220,7,17,2,2,39:00,4,Mon,October 3,boxscore,W,,,Indianapolis Colts,24,17,13,30,256,2,0,4,25,9.4,7.5,43.3,96.0,18,62,3.4,0,1,2,2,2,6,266,4,13,0,0,21:00
980,2011,5,TAM,Sun,October 9,boxscore,L,,@,San Francisco 49ers,3,48,18,35,186,0,2,3,8,5.5,4.9,51.4,43.3,23,86,3.7,0,1,1,0,0,6,259,7,16,0,1,28:58,5,Sun,October 9,boxscore,L,,@,San Francisco 49ers,3,48,14,22,205,3,0,0,0,9.3,9.3,63.6,133.5,36,213,5.9,2,2,2,6,6,1,38,2,7,1,1,31:02
981,2011,6,TAM,Sun,October 16,boxscore,W,,,New Orleans Saints,26,20,23,41,303,2,0,0,0,7.4,7.4,56.1,95.9,25,117,4.7,0,4,5,2,2,4,189,4,14,0,0,31:27,6,Sun,October 16,boxscore,W,,,New Orleans Saints,26,20,29,45,383,1,3,0,0,8.5,8.5,64.4,70.9,20,70,3.5,1,2,2,2,2,4,220,5,12,0,1,28:33
982,2011,7,TAM,Sun,October 23,boxscore,L,,,Chicago Bears,18,24,29,52,250,2,4,1,14,5.1,4.7,55.8,49.4,11,30,2.7,0,1,1,1,1,8,381,4,14,0,0,26:48,7,Sun,October 23,boxscore,L,,,Chicago Bears,18,24,17,32,218,1,2,2,8,7.1,6.4,53.1,59.1,33,177,5.4,2,1,2,3,3,6,228,4,13,0,0,33:12
983,2011,9,TAM,Sun,November 6,boxscore,L,,@,New Orleans Saints,16,27,27,37,281,1,0,1,0,7.6,7.4,73.0,103.5,20,84,4.2,0,3,3,1,1,3,119,2,12,1,2,29:56,9,Sun,November 6,boxscore,L,,@,New Orleans Saints,16,27,27,36,258,2,1,0,0,7.2,7.2,75.0,101.4,28,195,7.0,1,2,3,3,3,2,113,5,10,0,0,30:04
984,2011,10,TAM,Sun,November 13,boxscore,L,,,Houston Texans,9,37,15,35,141,1,3,4,29,4.9,3.6,42.9,28.4,18,90,5.0,0,1,1,0,0,6,265,3,13,0,1,24:54,10,Sun,November 13,boxscore,L,,,Houston Texans,9,37,11,15,235,2,0,1,7,16.1,14.7,73.3,154.9,44,185,4.2,3,1,2,4,5,4,181,3,10,0,1,35:06
985,2011,11,TAM,Sun,November 20,boxscore,L,,@,Green Bay Packers,26,35,28,38,334,2,2,2,8,9.0,8.4,73.7,95.7,20,121,6.1,1,2,2,2,2,3,140,5,11,0,1,31:21,11,Sun,November 20,boxscore,L,,@,Green Bay Packers,26,35,23,34,287,3,1,2,12,8.8,8.0,67.6,110.8,23,91,4.0,2,0,1,5,5,3,163,7,12,1,1,28:39
986,2011,12,TAM,Sun,November 27,boxscore,L,,@,Tennessee Titans,17,23,18,33,186,1,1,2,13,6.0,5.3,54.5,68.5,25,122,4.9,0,1,1,2,2,5,194,2,10,0,1,26:37,12,Sun,November 27,boxscore,L,,@,Tennessee Titans,17,23,19,34,150,1,2,2,10,4.7,4.2,55.9,52.3,35,202,5.8,0,3,4,2,2,3,88,7,17,1,2,33:23
987,2011,13,TAM,Sun,December 4,boxscore,L,,,Carolina Panthers,19,38,16,27,207,1,1,2,22,8.5,7.1,59.3,80.3,27,78,2.9,0,4,4,1,1,2,82,5,13,0,1,27:19,13,Sun,December 4,boxscore,L,,,Carolina Panthers,19,38,13,22,222,1,0,2,9,10.5,9.3,59.1,108.5,39,163,4.2,4,1,1,5,5,3,114,6,11,1,1,32:41
988,2011,14,TAM,Sun,December 11,boxscore,L,,@,Jacksonville Jaguars,14,41,17,32,170,0,3,3,14,5.8,4.9,53.1,29.4,24,110,4.6,2,0,0,2,2,5,189,3,11,1,2,27:11,14,Sun,December 11,boxscore,L,,@,Jacksonville Jaguars,14,41,19,33,209,2,2,1,8,6.6,6.1,57.6,71.4,33,116,3.5,2,0,0,5,5,7,290,5,15,0,0,32:49
989,2011,15,TAM,Sat,December 17,boxscore,L,,,Dallas Cowboys,15,31,17,27,132,1,0,3,16,5.5,4.4,63.0,87.3,13,58,4.5,0,0,0,1,1,4,204,5,12,1,3,22:01,15,Sat,December 17,boxscore,L,,,Dallas Cowboys,15,31,23,30,239,3,0,2,10,8.3,7.5,76.7,132.5,37,160,4.3,1,1,1,4,4,3,123,7,13,1,1,37:59
990,2011,16,TAM,Sat,December 24,boxscore,L,,@,Carolina Panthers,16,48,28,38,258,1,1,3,16,7.2,6.3,73.7,89.6,19,59,3.1,1,1,1,1,1,1,59,5,11,1,3,32:57,16,Sat,December 24,boxscore,L,,@,Carolina Panthers,16,48,12,17,163,3,0,1,8,10.1,9.1,70.6,140.4,31,270,8.7,3,2,2,6,6,2,93,0,6,2,2,27:03
991,2011,17,TAM,Sun,January 1,boxscore,L,,@,Atlanta Falcons,24,45,31,45,259,2,3,2,15,6.1,5.5,68.9,70.5,14,35,2.5,0,1,1,1,1,3,149,6,12,0,1,29:52,17,Sun,January 1,boxscore,L,,@,Atlanta Falcons,24,45,13,21,177,2,1,0,0,8.4,8.4,61.9,100.7,38,251,6.6,3,1,1,6,6,2,101,6,11,1,1,30:08
1488,2012,1,TAM,Sun,September 9,boxscore,W,,,Carolina Panthers,16,10,16,24,128,1,0,2,10,5.8,4.9,66.7,93.7,36,130,3.6,0,3,3,1,1,5,230,5,14,0,0,37:27,1,Sun,September 9,boxscore,W,,,Carolina Panthers,16,10,23,33,291,1,2,3,12,9.2,8.1,69.7,81.8,13,10,0.8,0,1,1,1,1,6,199,2,10,0,0,22:33
1489,2012,2,TAM,Sun,September 16,boxscore,L,,@,New York Giants,34,41,15,28,228,2,2,2,15,8.7,7.6,53.6,74.7,22,79,3.6,1,2,2,4,4,6,252,2,10,0,0,26:31,2,Sun,September 16,boxscore,L,,@,New York Giants,34,41,31,51,510,3,3,0,0,10.0,10.0,60.8,89.5,25,94,3.8,1,4,4,3,3,2,79,5,13,0,0,33:29
1490,2012,3,TAM,Sun,September 23,boxscore,L,,@,Dallas Cowboys,10,16,10,28,91,1,1,2,19,3.9,3.0,35.7,42.4,25,75,3.0,0,1,1,1,1,8,331,3,15,2,2,26:56,3,Sun,September 23,boxscore,L,,@,Dallas Cowboys,10,16,25,39,259,0,1,4,24,7.3,6.0,64.1,72.5,23,38,1.7,1,3,3,1,1,4,173,5,16,0,1,33:04
1491,2012,4,TAM,Sun,September 30,boxscore,L,,,Washington Redskins,22,24,24,39,293,1,1,1,6,7.7,7.3,61.5,82.5,18,80,4.4,1,3,3,1,1,6,277,3,12,0,0,27:41,4,Sun,September 30,boxscore,L,,,Washington Redskins,22,24,26,35,321,0,0,1,2,9.2,8.9,74.3,102.2,31,153,4.9,2,1,4,3,3,6,280,2,11,1,1,32:19
1492,2012,6,TAM,Sun,October 14,boxscore,W,,,Kansas City Chiefs,38,10,15,26,318,3,1,1,10,12.6,11.8,57.7,123.6,24,145,6.0,1,1,2,5,5,3,106,4,9,0,0,26:49,6,Sun,October 14,boxscore,W,,,Kansas City Chiefs,38,10,22,38,180,0,2,0,0,4.7,4.7,57.9,48.1,30,80,2.7,0,1,1,1,1,6,276,6,17,1,3,33:11
1493,2012,7,TAM,Sun,October 21,boxscore,L,,,New Orleans Saints,28,35,24,42,411,3,0,2,9,10.0,9.3,57.1,114.3,24,102,4.3,1,0,1,4,4,3,126,4,12,2,3,33:45,7,Sun,October 21,boxscore,L,,,New Orleans Saints,28,35,27,37,377,4,1,0,0,10.2,10.2,73.0,130.1,26,81,3.1,1,0,0,5,5,4,205,9,15,0,0,26:15
1494,2012,8,TAM,Thu,October 25,boxscore,W,,@,Minnesota Vikings,36,17,19,36,257,3,0,1,5,7.3,6.9,52.8,103.6,41,159,3.9,1,3,3,3,3,6,281,8,17,0,0,37:45,8,Thu,October 25,boxscore,W,,@,Minnesota Vikings,36,17,19,35,229,1,1,3,22,7.2,6.0,54.3,72.2,21,140,6.7,1,1,1,2,2,6,227,5,13,0,1,22:15
1495,2012,9,TAM,Sun,November 4,boxscore,W,,@,Oakland Raiders,42,32,18,30,237,2,0,1,10,8.2,7.6,60.0,107.2,32,278,8.7,4,0,2,6,6,4,154,5,12,0,1,28:04,9,Sun,November 4,boxscore,W,,@,Oakland Raiders,42,32,40,62,402,4,3,2,16,6.7,6.3,64.5,84.2,11,22,2.0,0,1,1,3,3,4,218,5,14,1,2,31:56
1496,2012,10,TAM,Sun,November 11,boxscore,W,,,San Diego Chargers,34,24,14,20,205,2,0,1,5,10.5,9.8,70.0,136.5,22,74,3.4,0,2,2,4,4,3,134,3,9,1,1,23:19,10,Sun,November 11,boxscore,W,,,San Diego Chargers,34,24,29,37,323,3,2,2,14,9.1,8.3,78.4,107.5,26,103,4.0,0,1,1,3,3,3,112,10,15,0,0,36:41
1497,2012,11,TAM,Sun,November 18,boxscore,W,OT,@,Carolina Panthers,27,21,25,46,236,3,2,1,12,5.4,5.0,54.3,72.4,30,167,5.6,0,2,2,1,1,6,297,7,18,1,2,32:30,11,Sun,November 18,boxscore,W,OT,@,Carolina Panthers,27,21,16,29,234,1,0,2,18,8.7,7.5,55.2,93.2,34,97,2.9,1,0,1,3,3,6,274,9,17,0,1,31:50
1498,2012,12,TAM,Sun,November 25,boxscore,L,,,Atlanta Falcons,23,24,20,31,276,0,0,2,8,9.2,8.4,64.5,92.9,21,50,2.4,2,3,4,2,2,2,100,4,10,0,0,30:38,12,Sun,November 25,boxscore,L,,,Atlanta Falcons,23,24,26,32,345,1,1,1,8,11.0,10.5,81.3,109.0,24,79,3.3,2,1,3,3,3,1,45,8,13,0,0,29:22
1499,2012,13,TAM,Sun,December 2,boxscore,L,,@,Denver Broncos,23,31,18,39,235,2,1,1,7,6.2,5.9,46.2,72.1,21,71,3.4,0,3,3,2,2,5,257,3,12,0,1,26:33,13,Sun,December 2,boxscore,L,,@,Denver Broncos,23,31,27,38,242,3,1,0,0,6.4,6.4,71.1,103.2,29,91,3.1,0,1,2,4,4,5,224,4,11,0,0,33:27
1500,2012,14,TAM,Sun,December 9,boxscore,L,,,Philadelphia Eagles,21,23,14,34,178,2,0,2,11,5.6,4.9,41.2,77.8,32,136,4.3,1,0,0,3,3,10,424,6,16,0,0,30:09,14,Sun,December 9,boxscore,L,,,Philadelphia Eagles,21,23,32,51,338,2,0,6,43,7.5,5.9,62.7,95.1,16,29,1.8,1,1,3,2,2,7,343,7,18,2,2,29:51
1501,2012,15,TAM,Sun,December 16,boxscore,L,,@,New Orleans Saints,0,41,30,54,319,0,4,2,11,6.1,5.7,55.6,42.1,16,67,4.2,0,0,0,0,0,4,195,4,13,1,3,28:54,15,Sun,December 16,boxscore,L,,@,New Orleans Saints,0,41,26,39,298,4,0,1,9,7.9,7.5,66.7,123.7,25,149,6.0,1,2,2,5,5,5,268,4,11,0,0,31:06
1502,2012,16,TAM,Sun,December 23,boxscore,L,,,St. Louis Rams,13,28,30,54,349,1,4,5,23,6.9,5.9,55.6,50.6,22,80,3.6,0,2,2,1,1,1,25,8,17,0,4,35:59,16,Sun,December 23,boxscore,L,,,St. Louis Rams,13,28,13,27,196,2,1,0,0,7.3,7.3,48.1,81.7,27,89,3.3,1,0,0,4,4,7,335,4,11,0,0,24:01
1503,2012,17,TAM,Sun,December 30,boxscore,W,,@,Atlanta Falcons,22,17,19,35,222,1,1,0,0,6.3,6.3,54.3,71.4,30,144,4.8,1,3,3,1,1,5,251,7,16,0,0,32:05,17,Sun,December 30,boxscore,W,,@,Atlanta Falcons,22,17,28,44,213,1,0,2,25,5.4,4.6,63.6,82.9,16,65,4.1,1,1,1,2,2,7,305,3,14,1,3,27:55
2000,2013,1,TAM,Sun,September 8,boxscore,L,,@,New York Jets,17,18,15,31,185,1,1,3,25,6.8,5.4,48.4,64.6,25,65,2.6,1,1,1,2,2,7,326,6,16,0,0,27:38,1,Sun,September 8,boxscore,L,,@,New York Jets,17,18,24,39,214,1,1,5,42,6.6,4.9,61.5,74.1,29,90,3.1,0,3,3,1,1,7,339,7,18,0,0,32:22
2001,2013,2,TAM,Sun,September 15,boxscore,L,,,New Orleans Saints,14,16,9,22,113,1,1,1,12,5.7,4.9,40.9,53.8,33,160,4.8,0,0,1,2,2,6,243,5,13,0,0,27:24,2,Sun,September 15,boxscore,L,,,New Orleans Saints,14,16,26,46,296,1,2,4,26,7.0,5.9,56.5,65.1,20,75,3.8,0,3,4,1,1,4,175,5,14,0,1,32:36
2002,2013,3,TAM,Sun,September 22,boxscore,L,,@,New England Patriots,3,23,19,41,226,0,1,3,10,5.8,5.1,46.3,53.5,22,97,4.4,0,1,2,0,0,3,149,5,14,0,4,26:59,3,Sun,September 22,boxscore,L,,@,New England Patriots,3,23,25,36,202,2,1,3,23,6.3,5.2,69.4,90.3,33,156,4.7,0,3,3,2,2,3,128,6,15,1,2,33:01
2003,2013,4,TAM,Sun,September 29,boxscore,L,,,Arizona Cardinals,10,13,24,43,173,1,2,2,20,4.5,3.8,55.8,53.7,31,80,2.6,0,1,1,1,1,8,322,7,18,1,1,34:05,4,Sun,September 29,boxscore,L,,,Arizona Cardinals,10,13,21,38,240,1,2,1,8,6.5,6.2,55.3,61.3,20,56,2.8,0,2,2,1,1,7,320,1,10,0,0,25:55
2004,2013,6,TAM,Sun,October 13,boxscore,L,,,Philadelphia Eagles,20,31,26,43,257,2,1,2,16,6.3,5.7,60.5,83.2,21,94,4.5,0,2,2,2,2,5,230,6,15,1,2,33:46,6,Sun,October 13,boxscore,L,,,Philadelphia Eagles,20,31,22,31,287,3,0,1,9,9.5,9.0,71.0,132.1,33,138,4.2,1,1,1,4,4,5,249,7,14,0,0,26:14
2005,2013,7,TAM,Sun,October 20,boxscore,L,,@,Atlanta Falcons,23,31,26,44,226,2,0,3,30,5.8,4.8,59.1,87.9,28,111,4.0,0,3,3,2,2,5,188,5,17,3,3,37:49,7,Sun,October 20,boxscore,L,,@,Atlanta Falcons,23,31,20,26,273,3,0,0,0,10.5,10.5,76.9,148.4,18,18,1.0,0,1,1,4,4,4,192,3,9,0,0,22:11
2006,2013,8,TAM,Thu,October 24,boxscore,L,,,Carolina Panthers,13,31,30,51,249,1,0,3,26,5.4,4.6,58.8,78.0,14,48,3.4,0,2,2,1,1,5,215,4,14,0,2,25:27,8,Thu,October 24,boxscore,L,,,Carolina Panthers,13,31,23,32,195,2,0,3,26,6.9,5.6,71.9,108.2,27,129,4.8,2,1,1,4,4,5,216,5,12,1,1,34:33
2007,2013,9,TAM,Sun,November 3,boxscore,L,OT,@,Seattle Seahawks,24,27,18,24,145,3,0,3,25,7.1,5.4,75.0,129.3,38,205,5.4,0,1,1,3,3,6,268,8,15,0,0,36:37,9,Sun,November 3,boxscore,L,OT,@,Seattle Seahawks,24,27,19,26,217,2,2,0,0,8.3,8.3,73.1,91.3,35,198,5.7,1,2,2,3,3,2,85,8,12,0,0,30:12
2008,2013,10,TAM,Mon,November 11,boxscore,W,,,Miami Dolphins,22,19,11,21,124,1,1,2,15,6.6,5.4,52.4,66.4,37,140,3.8,1,2,2,2,2,5,212,3,12,0,0,34:48,10,Mon,November 11,boxscore,W,,,Miami Dolphins,22,19,27,42,211,2,1,2,18,5.5,4.8,64.3,82.5,14,2,0.1,0,2,2,1,1,5,257,4,12,0,1,25:12
2009,2013,11,TAM,Sun,November 17,boxscore,W,,,Atlanta Falcons,41,28,20,25,224,2,0,2,7,9.2,8.3,80.0,130.7,38,186,4.9,2,2,3,5,5,4,168,3,11,1,2,33:14,11,Sun,November 17,boxscore,W,,,Atlanta Falcons,41,28,24,43,268,2,2,3,20,6.7,5.8,55.8,70.7,20,152,7.6,1,2,2,2,2,2,24,1,7,1,2,26:46
2010,2013,12,TAM,Sun,November 24,boxscore,W,,@,Detroit Lions,24,21,14,21,207,2,0,4,40,11.8,8.3,66.7,130.5,24,22,0.9,0,1,3,3,3,5,218,4,14,0,0,26:38,12,Sun,November 24,boxscore,W,,@,Detroit Lions,24,21,26,46,286,3,4,2,11,6.5,6.0,56.5,60.6,24,104,4.3,0,0,0,3,3,4,151,8,15,1,1,33:22
2011,2013,13,TAM,Sun,December 1,boxscore,L,,@,Carolina Panthers,6,27,14,21,140,0,1,5,40,8.6,5.4,66.7,65.6,20,66,3.3,0,2,3,0,0,4,190,1,10,0,1,25:35,13,Sun,December 1,boxscore,L,,@,Carolina Panthers,6,27,18,29,263,2,2,0,0,9.1,9.1,62.1,85.8,34,163,4.8,1,2,2,3,3,3,138,5,13,2,2,34:25
2012,2013,14,TAM,Sun,December 8,boxscore,W,,,Buffalo Bills,27,6,9,25,81,2,2,1,9,3.6,3.1,36.0,38.9,36,165,4.6,1,2,2,3,3,8,357,4,15,0,0,31:50,14,Sun,December 8,boxscore,W,,,Buffalo Bills,27,6,18,33,147,0,4,7,37,5.6,3.7,54.5,26.5,22,67,3.0,0,2,2,0,0,7,306,1,11,0,0,28:10
2013,2013,15,TAM,Sun,December 15,boxscore,L,,,San Francisco 49ers,14,33,18,34,144,2,1,4,35,5.3,3.8,52.9,71.2,12,39,3.3,0,0,0,2,2,7,334,1,10,0,2,20:10,15,Sun,December 15,boxscore,L,,,San Francisco 49ers,14,33,19,29,189,2,0,2,14,7.0,6.1,65.5,106.8,40,187,4.7,0,4,4,3,3,4,173,6,15,0,0,39:50
2014,2013,16,TAM,Sun,December 22,boxscore,L,,@,St. Louis Rams,13,23,16,26,111,0,0,7,47,6.1,3.4,61.5,71.2,23,59,2.6,1,2,2,1,1,4,186,4,14,1,2,25:54,16,Sun,December 22,boxscore,L,,@,St. Louis Rams,13,23,16,20,148,0,0,1,10,7.9,7.0,80.0,97.5,39,129,3.3,2,3,3,2,2,2,88,6,14,1,2,34:06
2015,2013,17,TAM,Sun,December 29,boxscore,L,,@,New Orleans Saints,17,42,22,42,215,2,1,2,4,5.2,4.9,52.4,73.0,18,75,4.2,0,1,1,2,2,5,240,3,13,1,3,25:48,17,Sun,December 29,boxscore,L,,@,New Orleans Saints,17,42,24,31,370,4,0,1,11,12.3,11.6,77.4,155.9,30,98,3.3,2,0,0,6,6,4,161,7,13,1,2,34:12
2512,2014,1,TAM,Sun,September 7,boxscore,L,,,Carolina Panthers,14,20,22,35,162,2,2,3,21,5.2,4.3,62.9,69.0,17,102,6.0,0,0,0,2,2,5,220,6,12,0,0,24:48,1,Sun,September 7,boxscore,L,,,Carolina Panthers,14,20,24,34,221,2,0,1,9,6.8,6.3,70.6,107.6,33,113,3.4,0,2,3,2,2,6,282,6,15,1,1,35:12
2513,2014,2,TAM,Sun,September 14,boxscore,L,,,St. Louis Rams,17,19,16,21,175,0,1,1,4,8.5,8.0,76.2,80.5,30,157,5.2,2,1,2,2,2,2,54,4,8,0,0,27:55,2,Sun,September 14,boxscore,L,,,St. Louis Rams,17,19,22,29,220,0,0,2,15,8.1,7.1,75.9,96.9,29,119,4.1,1,4,4,1,1,2,98,5,11,0,0,32:05
