Season,Week,Tm_abb,Day,Date,W/L,OT,H/A,Opp_abb,Tm_score,Opp_score,O_P_Cmp,O_P_Att,O_P_Yds,O_P_TD,O_Int,O_Sk,O_Yds_lost_Sk,O_P_Y/A,O_P_NY/A,O_P_Cmp_pct,O_QBR,O_R_Att,O_R_Yds,O_R_Y/A,O_R_TD,FGM,FGA,XPM,XPA,Pnt,Pnt_Yds,O_3D_Conv,O_3D_Att,O_4D_Conv,O_4D_Att,O_ToP,D_P_Cmp,D_P_Att,D_P_Yds,D_P_TD,D_Int,D_Sk,D_Yds_lost_Sk,D_P_Y/A,D_P_NY/A,D_P_Cmp_pct,D_QBR,D_R_Att,D_R_Yds,D_R_Y/A,D_R_TD,D_3D_Conv,D_3D_Att,D_4D_Conv,D_4D_Att,D_ToP
2021,10,NWE,Sun,November 14,W,N,H,CLE,45,7,22,26,268,4,0,2,15,10.9,9.6,84.6,149.2,34,184,5.4,2,1,1,6,6,1,66,7,9,0,0,34:02,19,33,118,1,1,5,36,4.7,3.1,57.6,62.4,20,99,5.0,0,1,11,2,4,25:58
2021,11,NWE,Thu,November 18,W,N,A,ATL,25,0,22,26,174,1,1,3,33,8.0,6.0,84.6,91.3,30,134,4.5,0,4,4,1,2,4,193,4,12,0,0,32:43,20,32,125,0,4,4,33,4.9,3.5,62.5,30.9,16,40,2.5,0,2,11,1,2,27:17
2021,12,NWE,Sun,November 28,W,N,H,OTI,36,13,23,32,289,2,0,2,21,9.7,8.5,71.9,120.4,24,105,4.4,1,5,6,3,3,1,48,4,10,0,0,28:58,11,21,85,1,1,2,8,4.4,3.7,52.4,58.6,39,270,6.9,1,5,11,1,3,31:02
2021,13,NWE,Mon,December 6,W,N,A,BUF,14,10,2,3,19,0,0,0,0,6.3,6.3,66.7,84.0,46,222,4.8,1,2,2,0,0,6,252,2,12,1,2,32:01,15,30,131,1,0,2,14,4.8,4.1,50.0,73.1,25,99,4.0,0,4,13,0,1,27:59
2021,15,NWE,Sat,December 18,L,N,A,CLT,17,27,26,45,284,2,2,1,15,6.6,6.2,57.8,72.8,19,81,4.3,0,1,1,2,2,3,80,6,15,1,3,29:38,5,12,49,1,1,1,8,4.8,3.8,41.7,46.9,39,226,5.8,1,2,10,3,3,30:22
2021,16,NWE,Sun,December 26,L,N,H,BUF,21,33,14,32,139,0,2,1,6,4.5,4.2,43.8,30.6,27,149,5.5,3,0,0,3,3,3,158,1,10,5,6,24:51,30,47,314,3,0,0,0,6.7,6.7,63.8,104.4,28,114,4.1,1,6,12,3,4,35:09
2021,17,NWE,Sun,January 2,W,N,H,JAX,50,10,25,34,290,3,0,0,0,8.5,8.5,73.5,128.3,36,181,5.0,4,1,1,5,6,1,40,8,10,0,0,36:46,17,27,173,1,3,2,20,7.1,6.0,63.0,54.0,17,80,4.7,0,3,9,0,0,23:14
2021,18,NWE,Sun,January 9,L,N,A,MIA,24,33,20,30,245,1,1,2,16,8.7,7.7,66.7,88.9,27,134,5.0,2,1,1,3,3,3,138,5,10,0,0,26:24,15,22,103,1,0,1,6,5.0,4.5,68.2,93.6,43,195,4.5,1,7,15,0,1,33:36
2022,1,NWE,Sun,September 11,L,N,A,MIA,7,20,21,30,193,1,1,2,20,7.1,6.0,70.0,84.4,22,78,3.5,0,0,0,1,1,3,118,4,9,0,1,27:30,23,33,242,1,0,3,28,8.2,6.7,69.7,100.8,23,65,2.8,0,6,14,1,1,32:30
2022,2,NWE,Sun,September 18,W,N,A,PIT,17,14,21,35,252,1,1,0,0,7.2,7.2,60.0,79.7,31,124,4.0,1,1,2,2,2,4,166,9,17,0,0,33:36,21,33,152,1,1,3,16,5.1,4.2,63.6,71.8,22,91,4.1,0,8,15,0,0,26:24
2022,3,NWE,Sun,September 25,L,N,H,RAV,26,37,22,32,302,0,3,3,19,10.0,8.6,68.8,59.6,28,145,5.2,3,2,2,2,2,2,100,2,9,1,2,29:24,18,29,206,4,1,4,12,7.5,6.2,62.1,108.6,26,188,7.2,1,5,11,0,0,30:36
2022,4,NWE,Sun,October 2,L,Y,A,GNB,24,27,15,21,104,1,0,4,32,6.5,4.2,71.4,98.1,33,167,5.1,1,1,1,3,3,7,314,3,11,0,0,33:11,21,35,244,2,1,1,7,7.2,6.8,60.0,88.3,35,199,5.7,1,6,14,1,1,36:49
2022,5,NWE,Sun,October 9,W,N,H,DET,29,0,17,21,188,1,1,0,0,9.0,9.0,81.0,100.0,35,176,5.0,0,5,5,2,2,2,101,3,9,0,0,31:29,19,35,211,0,1,2,18,6.5,5.7,54.3,60.5,27,101,3.7,0,4,12,0,6,28:31
2022,6,NWE,Sun,October 16,W,N,A,CLE,38,15,24,34,301,2,0,2,8,9.1,8.4,70.6,117.4,29,98,3.4,3,1,2,5,5,4,164,7,14,0,0,35:05,21,45,258,1,2,4,8,5.9,5.3,46.7,53.8,18,70,3.9,0,4,15,3,5,24:55
2022,7,NWE,Mon,October 24,L,N,H,CHI,14,33,17,28,190,1,3,1,8,7.1,6.6,60.7,53.3,19,70,3.7,1,0,0,2,2,4,160,5,10,0,1,22:46,13,21,147,1,1,4,32,8.5,5.9,61.9,78.9,45,243,5.4,2,11,18,0,1,37:14
