Season,Week,Tm_abb,Day,Date,W/L,OT,H/A,Opp_abb,Tm_score,Opp_score,O_P_Cmp,O_P_Att,O_P_Yds,O_P_TD,O_Int,O_Sk,O_Yds_lost_Sk,O_P_Y/A,O_P_NY/A,O_P_Cmp_pct,O_QBR,O_R_Att,O_R_Yds,O_R_Y/A,O_R_TD,FGM,FGA,XPM,XPA,Pnt,Pnt_Yds,O_3D_Conv,O_3D_Att,O_4D_Conv,O_4D_Att,O_ToP,D_P_Cmp,D_P_Att,D_P_Yds,D_P_TD,D_Int,D_Sk,D_Yds_lost_Sk,D_P_Y/A,D_P_NY/A,D_P_Cmp_pct,D_QBR,D_R_Att,D_R_Yds,D_R_Y/A,D_R_TD,D_3D_Conv,D_3D_Att,D_4D_Conv,D_4D_Att,D_ToP
2021,14,WAS,Sun,December 12,L,N,H,DAL,20,27,15,34,124,1,1,5,51,5.1,3.2,44.1,51.6,23,100,4.3,1,0,0,0,1,7,356,3,14,1,2,25:31,22,39,201,1,2,4,10,5.4,4.7,56.4,57.7,35,122,3.5,0,7,18,0,0,34:29
2021,15,WAS,Tue,December 21,L,N,A,PHI,17,27,20,31,174,0,0,2,20,6.3,5.3,64.5,79.2,21,63,3.0,2,1,1,2,2,5,240,6,13,0,1,24:43,20,26,281,1,1,3,15,11.4,9.7,76.9,108.0,41,238,5.8,2,7,13,0,1,35:17
2021,16,WAS,Sun,December 26,L,N,A,DAL,14,56,15,32,172,2,2,5,16,5.9,4.6,46.9,58.3,20,85,4.3,0,0,0,2,2,7,308,3,13,1,2,28:29,30,42,389,5,0,3,11,9.5,8.6,71.4,139.8,28,108,3.9,1,10,15,1,1,31:31
2021,17,WAS,Sun,January 2,L,N,H,PHI,16,20,27,36,218,0,1,3,29,6.9,5.6,75.0,78.2,22,94,4.3,1,3,3,1,1,2,84,9,15,0,1,27:51,17,26,212,0,0,1,2,8.2,7.9,65.4,90.5,34,118,3.5,2,4,12,3,4,32:09
2021,18,WAS,Sun,January 9,W,N,A,NYG,22,7,9,18,99,0,0,3,21,6.7,4.7,50.0,66.7,37,226,6.1,1,3,3,1,1,6,245,3,13,1,1,32:17,15,31,83,1,2,3,20,3.3,2.4,48.4,38.8,25,94,3.8,0,6,17,2,4,27:43
2022,1,WAS,Sun,September 11,W,N,H,JAX,28,22,27,41,305,4,2,1,8,7.6,7.3,65.9,100.2,28,85,3.0,0,0,0,2,2,3,147,7,10,0,0,33:33,24,42,260,1,1,2,15,6.5,5.9,57.1,73.5,18,123,6.8,1,3,12,0,1,26:27
2022,2,WAS,Sun,September 18,L,N,A,DET,27,36,30,46,308,3,1,5,29,7.3,6.0,65.2,97.0,21,88,4.2,1,0,0,1,2,6,284,7,15,1,2,32:03,20,34,234,4,0,3,22,7.5,6.3,58.8,119.0,24,191,8.0,0,4,13,0,2,27:57
2022,3,WAS,Sun,September 25,L,N,H,PHI,8,24,25,43,153,0,0,9,58,4.9,2.9,58.1,65.4,22,87,4.0,1,0,0,0,0,8,426,6,17,0,2,32:54,22,35,328,3,0,3,12,9.7,8.6,62.9,122.1,30,72,2.4,0,5,15,2,3,27:06
2022,4,WAS,Sun,October 2,L,N,A,DAL,10,25,25,42,155,1,2,2,15,4.0,3.5,59.5,55.2,27,142,5.3,0,1,1,1,1,6,270,5,15,0,2,33:06,15,27,217,2,0,1,6,8.3,7.8,55.6,106.6,29,62,2.1,0,5,15,0,0,26:54
2022,5,WAS,Sun,October 9,L,N,H,OTI,17,21,25,38,342,2,1,3,17,9.4,8.3,65.8,101.0,17,43,2.5,0,1,1,2,2,6,247,1,11,1,2,27:20,15,25,136,1,0,5,45,7.2,4.5,60.0,88.1,32,105,3.3,2,4,14,1,1,32:40
2022,6,WAS,Thu,October 13,W,N,A,CHI,12,7,12,22,86,0,0,3,13,4.5,3.4,54.5,63.8,28,128,4.6,1,2,3,0,0,6,307,2,11,0,0,27:48,14,27,154,1,1,5,36,7.0,4.8,51.9,66.0,37,237,6.4,0,5,13,1,4,32:12
2022,7,WAS,Sun,October 23,W,N,H,GNB,23,21,20,33,198,2,1,1,3,6.1,5.8,60.6,85.2,38,166,4.4,0,3,4,2,2,4,192,7,16,0,0,37:07,23,35,194,2,0,0,0,5.5,5.5,65.7,99.0,12,38,3.2,0,0,6,0,1,22:53
2022,8,WAS,Sun,October 30,W,N,A,CLT,17,16,23,31,266,1,1,2,13,9.0,8.1,74.2,97.0,28,96,3.4,1,1,1,2,2,6,294,2,12,2,3,30:40,17,23,189,0,0,2,12,8.7,7.6,73.9,97.9,29,135,4.7,1,5,12,0,0,29:20
2022,9,WAS,Sun,November 6,L,N,H,MIN,17,20,15,28,126,2,1,3,23,5.3,4.1,53.6,74.4,30,137,4.6,0,1,1,2,2,5,240,3,10,0,1,30:47,23,41,245,2,1,2,17,6.4,5.7,56.1,79.8,22,56,2.5,0,7,16,0,0,29:13
2022,10,WAS,Mon,November 14,W,N,A,PHI,32,21,17,29,178,0,1,3,33,7.3,5.6,58.6,62.1,49,152,3.1,2,4,4,2,2,2,87,12,21,1,1,40:24,17,26,170,2,1,1,5,6.7,6.3,65.4,93.4,20,94,4.7,1,5,8,0,0,19:36
2022,11,WAS,Sun,November 20,W,N,A,HTX,23,10,15,27,191,0,0,0,0,7.1,7.1,55.6,77.9,40,153,3.8,1,3,3,2,2,5,221,3,13,2,2,34:56,19,33,127,0,2,5,42,5.1,3.3,57.6,40.8,16,21,1.3,1,2,13,4,4,25:04
2022,12,WAS,Sun,November 27,W,N,H,ATL,19,13,14,23,138,2,1,0,0,6.0,6.0,60.9,88.7,37,176,4.8,0,2,2,1,2,3,127,5,12,1,1,33:09,15,25,165,1,1,1,9,7.0,6.3,60.0,76.2,29,167,5.8,0,4,10,0,1,26:51
2022,13,WAS,Sun,December 4,T,Y,A,NYG,20,20,27,41,246,2,0,5,29,6.7,5.3,65.9,98.2,36,165,4.6,0,2,3,2,2,6,265,3,14,1,1,41:11,25,31,182,1,0,4,18,6.5,5.2,80.6,101.9,30,134,4.5,1,4,13,0,0,28:49
2022,15,WAS,Sun,December 18,L,N,H,NYG,12,20,17,29,228,1,0,3,21,8.6,7.1,58.6,95.2,26,159,6.1,0,2,2,0,1,4,177,1,10,1,2,29:30,21,32,160,0,0,0,0,5.0,5.0,65.6,77.6,30,128,4.3,1,2,10,1,1,30:30
2022,16,WAS,Sat,December 24,L,N,A,SFO,20,37,25,34,270,3,1,2,19,8.5,7.5,73.5,113.6,33,79,2.4,0,0,0,2,2,4,192,7,13,0,2,33:35,15,22,218,2,1,3,16,10.6,8.7,68.2,111.6,26,153,5.9,2,4,11,1,2,26:25
2022,17,WAS,Sun,January 1,L,N,H,CLE,10,24,16,28,124,0,3,3,19,5.1,4.0,57.1,28.6,37,136,3.7,1,1,1,1,1,2,90,7,16,2,4,33:32,9,18,155,3,0,5,14,9.4,6.7,50.0,119.2,30,146,4.9,0,4,11,1,2,26:28
2022,18,WAS,Sun,January 8,W,N,H,DAL,26,6,11,19,158,1,1,3,11,8.9,7.2,57.9,80.6,41,151,3.7,1,2,4,2,3,7,319,3,14,0,0,36:12,14,38,118,1,1,1,10,3.4,3.0,36.8,43.5,27,64,2.4,0,4,18,1,3,23:48
