Season,Week,Tm_abb,Day,Date,W/L,OT,H/A,Opp_abb,Tm_score,Opp_score,O_P_Cmp,O_P_Att,O_P_Yds,O_P_TD,O_Int,O_Sk,O_Yds_lost_Sk,O_P_Y/A,O_P_NY/A,O_P_Cmp_pct,O_QBR,O_R_Att,O_R_Yds,O_R_Y/A,O_R_TD,FGM,FGA,XPM,XPA,Pnt,Pnt_Yds,O_3D_Conv,O_3D_Att,O_4D_Conv,O_4D_Att,O_ToP,D_P_Cmp,D_P_Att,D_P_Yds,D_P_TD,D_Int,D_Sk,D_Yds_lost_Sk,D_P_Y/A,D_P_NY/A,D_P_Cmp_pct,D_QBR,D_R_Att,D_R_Yds,D_R_Y/A,D_R_TD,D_3D_Conv,D_3D_Att,D_4D_Conv,D_4D_Att,D_ToP
2017,16,KAN,Sun,December 24,W,N,H,MIA,29,13,25,39,301,1,0,1,3,7.8,7.5,64.1,96.2,34,103,3.0,1,5,6,2,2,1,49,8,16,0,1,37:53,19,38,286,1,0,0,0,7.5,7.5,50.0,83.9,16,59,3.7,0,0,8,0,2,22:07
2017,17,KAN,Sun,December 31,W,N,A,DEN,27,24,22,36,269,0,1,2,15,7.9,7.1,61.1,72.6,27,110,4.1,2,2,2,3,3,5,256,4,11,1,1,29:03,21,31,226,2,2,5,28,8.2,6.3,67.7,83.5,29,110,3.8,0,5,12,1,2,30:57
2018,1,KAN,Sun,September 9,W,N,A,SDG,38,28,15,27,256,4,0,1,0,9.5,9.1,55.6,127.5,27,106,3.9,0,1,1,5,5,5,256,4,10,0,0,25:34,34,51,418,3,1,1,6,8.3,8.0,66.7,103.2,22,123,5.6,0,3,11,1,1,34:26
2018,2,KAN,Sun,September 16,W,N,A,PIT,42,37,23,28,322,6,0,1,4,11.6,11.1,82.1,154.2,25,127,5.1,0,0,0,6,6,2,100,2,5,0,0,27:49,39,60,442,3,0,1,10,7.5,7.2,65.0,103.6,13,33,2.5,2,3,11,2,2,32:11
2018,3,KAN,Sun,September 23,W,N,H,SFO,38,27,24,38,307,3,0,2,7,8.3,7.7,63.2,114.7,28,77,2.8,2,1,1,5,5,2,87,7,11,1,1,30:01,20,30,228,2,0,4,23,8.4,6.7,66.7,111.5,29,178,6.1,1,2,9,2,2,29:59
2018,4,KAN,Mon,October 1,W,N,A,DEN,27,23,28,45,304,1,0,1,0,6.8,6.6,62.2,89.5,26,142,5.5,2,2,2,3,3,4,168,7,15,2,2,35:02,21,33,226,0,1,4,19,7.4,6.1,63.6,71.0,22,159,7.2,2,2,11,2,3,24:58
2018,5,KAN,Sun,October 7,W,N,H,JAX,30,14,22,38,298,0,2,1,15,8.2,7.6,57.9,61.1,30,126,4.2,2,3,3,3,3,2,116,4,12,0,0,32:43,33,61,401,1,4,5,29,7.0,6.1,54.1,52.7,17,101,5.9,1,7,16,3,5,27:17
2018,6,KAN,Sun,October 14,L,N,A,NWE,40,43,23,36,352,4,2,0,0,9.8,9.8,63.9,110.0,17,94,5.5,0,4,4,4,4,1,51,4,10,1,1,23:51,24,35,327,1,0,2,13,9.7,8.8,68.6,107.7,38,173,4.6,3,7,13,0,1,36:09
2018,7,KAN,Sun,October 21,W,N,H,CIN,45,10,28,39,353,4,1,2,5,9.2,8.6,71.8,123.1,29,198,6.8,1,1,2,6,6,0,0,9,12,0,1,33:43,19,33,174,1,1,2,13,5.7,5.0,57.6,69.5,19,65,3.4,0,4,11,0,1,26:17
2018,8,KAN,Sun,October 28,W,N,H,DEN,30,23,24,34,291,4,1,2,12,8.9,8.1,70.6,123.5,18,49,2.7,0,1,1,3,4,5,196,3,10,1,1,27:19,23,34,222,2,1,5,40,7.7,5.7,67.6,93.0,30,189,6.3,1,4,12,1,1,32:41
