Season,Week,Tm_abb,Day,Date,W/L,OT,H/A,Opp_abb,Tm_score,Opp_score,O_P_Cmp,O_P_Att,O_P_Yds,O_P_TD,O_Int,O_Sk,O_Yds_lost_Sk,O_P_Y/A,O_P_NY/A,O_P_Cmp_pct,O_QBR,O_R_Att,O_R_Yds,O_R_Y/A,O_R_TD,FGM,FGA,XPM,XPA,Pnt,Pnt_Yds,O_3D_Conv,O_3D_Att,O_4D_Conv,O_4D_Att,O_ToP,D_P_Cmp,D_P_Att,D_P_Yds,D_P_TD,D_Int,D_Sk,D_Yds_lost_Sk,D_P_Y/A,D_P_NY/A,D_P_Cmp_pct,D_QBR,D_R_Att,D_R_Yds,D_R_Y/A,D_R_TD,D_3D_Conv,D_3D_Att,D_4D_Conv,D_4D_Att,D_ToP
2015,1,BUF,Sun,September 13,W,N,H,CLT,27,14,14,19,195,1,0,0,0,10.3,10.3,73.7,123.8,36,147,4.1,2,2,2,3,3,5,252,5,13,0,0,30:56,26,49,240,2,2,2,3,5.0,4.7,53.1,63.3,17,64,3.8,0,8,15,1,2,29:04
2015,2,BUF,Sun,September 20,L,N,H,NWE,32,40,23,30,189,3,3,8,53,8.1,5.0,76.7,86.0,27,160,5.9,2,0,0,2,3,6,249,4,13,1,1,30:03,38,59,451,3,0,2,15,7.9,7.4,64.4,104.6,15,56,3.7,1,3,10,0,2,29:57
2015,3,BUF,Sun,September 27,W,N,A,MIA,41,14,21,29,277,3,0,0,0,9.6,9.6,72.4,136.7,34,151,4.4,1,2,3,5,5,3,137,7,13,0,0,31:53,26,49,289,2,3,2,8,6.1,5.7,53.1,59.0,20,102,5.1,0,4,13,1,4,28:07
2015,4,BUF,Sun,October 4,L,N,H,NYG,10,24,28,42,258,1,1,2,16,6.5,5.9,66.7,81.3,24,55,2.3,0,1,2,1,1,7,363,3,16,1,3,29:27,20,35,211,3,1,1,1,6.1,5.9,57.1,91.5,28,92,3.3,0,3,15,0,0,30:33
2015,5,BUF,Sun,October 11,W,N,A,OTI,14,13,11,18,82,1,0,4,31,6.3,3.7,61.1,90.5,28,127,4.5,1,0,0,2,2,7,357,4,12,0,0,24:29,21,32,179,0,1,2,8,5.8,5.3,65.6,67.1,28,97,3.5,1,5,13,0,0,35:31
2015,6,BUF,Sun,October 18,L,N,H,CIN,21,34,28,42,256,1,1,2,7,6.3,5.8,66.7,81.1,23,112,4.9,2,0,0,3,3,5,243,5,13,1,2,30:00,22,33,243,3,0,0,0,7.4,7.4,66.7,118.6,28,112,4.0,1,7,12,0,0,30:00
2015,7,BUF,Sun,October 25,L,N,A,JAX,31,34,24,42,260,2,2,4,38,7.1,5.7,57.1,71.5,28,115,4.1,0,3,3,2,2,3,148,3,12,0,1,31:22,13,29,175,2,1,2,7,6.3,5.6,44.8,73.2,32,120,3.8,1,5,14,0,1,28:38
2015,9,BUF,Sun,November 8,W,N,H,MIA,33,17,11,12,154,1,0,3,27,15.1,10.3,91.7,146.5,36,266,7.4,3,1,1,4,4,3,150,8,13,0,0,31:13,27,36,289,0,0,2,27,8.8,7.6,75.0,98.0,24,108,4.5,2,4,9,0,0,28:47
2015,10,BUF,Thu,November 12,W,N,A,NYJ,22,17,17,27,132,1,0,4,26,5.9,4.3,63.0,87.3,33,148,4.5,0,3,3,1,2,8,347,5,16,0,1,33:16,15,34,190,2,2,1,3,5.7,5.4,44.1,57.2,24,128,5.3,0,3,13,1,3,26:44
2015,11,BUF,Mon,November 23,L,N,A,NWE,13,20,20,36,225,0,0,2,8,6.5,5.9,55.6,74.4,30,94,3.1,1,2,3,1,1,7,319,3,15,1,1,32:55,20,39,271,1,1,1,6,7.1,6.8,51.3,71.6,22,85,3.9,1,4,14,0,0,27:05
