Season,Week,Tm_abb,Day,Date,W/L,OT,H/A,Opp_abb,Tm_score,Opp_score,O_P_Cmp,O_P_Att,O_P_Yds,O_P_TD,O_Int,O_Sk,O_Yds_lost_Sk,O_P_Y/A,O_P_NY/A,O_P_Cmp_pct,O_QBR,O_R_Att,O_R_Yds,O_R_Y/A,O_R_TD,FGM,FGA,XPM,XPA,Pnt,Pnt_Yds,O_3D_Conv,O_3D_Att,O_4D_Conv,O_4D_Att,O_ToP,D_P_Cmp,D_P_Att,D_P_Yds,D_P_TD,D_Int,D_Sk,D_Yds_lost_Sk,D_P_Y/A,D_P_NY/A,D_P_Cmp_pct,D_QBR,D_R_Att,D_R_Yds,D_R_Y/A,D_R_TD,D_3D_Conv,D_3D_Att,D_4D_Conv,D_4D_Att,D_ToP
2019,14,PHI,Mon,December 9,W,Y,H,NYG,23,17,33,50,300,2,0,3,25,6.5,5.7,66.0,95.4,32,118,3.7,1,1,2,2,2,8,387,9,21,1,2,42:51,15,30,182,2,0,2,21,6.8,5.7,50.0,91.2,20,73,3.7,0,2,12,0,0,21:59
2019,15,PHI,Sun,December 15,W,N,A,WAS,37,27,30,43,258,3,0,2,8,6.2,5.7,69.8,108.5,28,157,5.6,1,1,1,4,4,3,140,11,16,0,0,36:57,19,28,251,2,0,1,10,9.3,8.7,67.9,119.8,22,101,4.6,1,4,10,0,0,23:03
2019,16,PHI,Sun,December 22,W,N,H,DAL,17,9,31,40,313,1,0,1,6,8.0,7.6,77.5,107.6,30,118,3.9,1,1,3,2,2,4,163,6,14,0,1,36:12,25,44,257,0,0,2,8,6.0,5.6,56.8,73.8,16,54,3.4,0,3,14,1,2,23:48
2019,17,PHI,Sun,December 29,W,N,A,NYG,34,17,23,40,279,1,0,1,10,7.2,6.8,57.5,87.4,31,121,3.9,3,2,2,4,4,7,303,4,15,1,2,31:25,28,47,275,1,1,4,26,6.4,5.4,59.6,74.3,21,122,5.8,1,5,16,2,4,28:35
2020,1,PHI,Sun,September 13,L,N,A,WAS,17,27,24,42,208,2,2,8,62,6.4,4.2,57.1,66.4,17,57,3.4,0,1,2,2,2,5,268,5,14,0,2,30:39,17,31,159,1,0,3,19,5.7,4.7,54.8,79.9,36,80,2.2,2,5,18,1,2,29:21
2020,2,PHI,Sun,September 20,L,N,H,RAM,19,37,26,43,242,0,2,0,0,5.6,5.6,60.5,56.5,26,121,4.7,2,2,2,1,1,2,121,7,12,0,1,28:47,20,27,258,3,0,1,9,9.9,9.2,74.1,140.7,39,191,4.9,2,7,12,1,1,31:13
2020,3,PHI,Sun,September 27,T,Y,H,CIN,23,23,29,47,206,1,2,3,19,4.8,4.1,61.7,61.1,36,172,4.8,1,3,3,2,2,6,284,10,21,0,0,37:44,31,44,256,2,0,8,56,7.1,4.9,70.5,100.2,18,48,2.7,0,3,13,0,0,32:16
2020,4,PHI,Sun,October 4,W,N,A,SFO,25,20,18,28,174,1,1,3,19,6.9,5.6,64.3,78.6,28,93,3.3,1,1,1,2,2,6,307,4,13,2,2,29:29,32,45,301,1,2,5,37,7.5,6.0,71.1,78.1,20,116,5.8,2,5,11,0,1,30:31
2020,5,PHI,Sun,October 11,L,N,A,PIT,29,38,21,36,242,2,2,5,34,7.7,5.9,58.3,74.1,16,94,5.9,2,0,1,3,3,2,100,10,14,0,1,25:17,27,34,231,3,0,1,8,7.0,6.6,79.4,124.4,32,136,4.3,2,11,15,0,0,34:43
2020,6,PHI,Sun,October 18,L,N,H,RAV,28,30,21,40,170,2,0,6,43,5.3,3.7,52.5,80.2,18,194,10.8,1,0,1,0,0,6,295,3,12,1,3,23:30,16,27,173,1,0,3,13,6.9,5.8,59.3,90.5,37,182,4.9,2,6,16,0,0,36:30
