Season,Week,Tm_abb,Day,Date,W/L,OT,H/A,Opp_abb,Tm_score,Opp_score,O_P_Cmp,O_P_Att,O_P_Yds,O_P_TD,O_Int,O_Sk,O_Yds_lost_Sk,O_P_Y/A,O_P_NY/A,O_P_Cmp_pct,O_QBR,O_R_Att,O_R_Yds,O_R_Y/A,O_R_TD,FGM,FGA,XPM,XPA,Pnt,Pnt_Yds,O_3D_Conv,O_3D_Att,O_4D_Conv,O_4D_Att,O_ToP,D_P_Cmp,D_P_Att,D_P_Yds,D_P_TD,D_Int,D_Sk,D_Yds_lost_Sk,D_P_Y/A,D_P_NY/A,D_P_Cmp_pct,D_QBR,D_R_Att,D_R_Yds,D_R_Y/A,D_R_TD,D_3D_Conv,D_3D_Att,D_4D_Conv,D_4D_Att,D_ToP
2021,18,RAI,Sun,January 9,W,Y,H,SDG,35,32,21,37,172,2,0,3,18,5.1,4.3,56.8,86.8,34,174,5.1,1,5,5,2,2,4,181,8,17,1,1,38:41,34,64,355,3,1,3,28,6.0,5.3,53.1,78.6,21,85,4.0,1,4,18,6,7,31:19
2022,1,RAI,Sun,September 11,L,N,A,SDG,19,24,22,37,256,2,3,6,39,8.0,6.0,59.5,64.7,13,64,4.9,0,2,2,1,1,2,106,5,11,1,2,27:28,26,34,279,3,0,0,0,8.2,8.2,76.5,129.4,31,76,2.5,0,6,14,0,1,32:32
2022,2,RAI,Sun,September 18,L,Y,H,CRD,23,29,25,39,244,2,0,1,8,6.5,6.1,64.1,98.7,21,80,3.8,0,3,3,2,2,3,161,6,11,0,0,29:47,31,49,270,1,1,1,7,5.7,5.4,63.3,76.1,28,143,5.1,2,3,13,3,5,36:22
2022,3,RAI,Sun,September 25,L,N,A,OTI,22,24,27,45,300,2,1,1,7,6.8,6.5,60.0,85.4,19,96,5.1,0,3,3,1,1,3,144,1,12,3,3,30:45,19,27,252,1,1,1,12,9.8,9.0,70.4,96.5,27,109,4.0,2,5,10,0,1,29:15
2022,4,RAI,Sun,October 2,W,N,H,DEN,32,23,21,34,173,0,0,2,15,5.5,4.8,61.8,74.8,38,212,5.6,2,4,4,2,3,4,215,7,14,0,0,34:52,17,25,214,2,0,3,23,9.5,7.6,68.0,121.1,20,85,4.3,1,3,11,1,2,25:08
2022,5,RAI,Mon,October 10,L,N,A,KAN,29,30,19,30,223,2,0,2,18,8.0,7.0,63.3,108.1,24,155,6.5,1,3,3,2,2,2,104,5,12,1,2,28:53,29,43,265,4,0,3,27,6.8,5.8,67.4,115.0,23,103,4.5,0,7,12,0,0,31:07
2022,7,RAI,Sun,October 23,W,N,H,HTX,38,20,21,27,236,1,0,1,5,8.9,8.4,77.8,115.4,27,164,6.1,3,1,1,5,5,2,93,4,9,1,1,30:43,28,41,296,2,1,1,6,7.4,7.0,68.3,95.2,23,108,4.7,0,9,15,1,2,29:17
2022,8,RAI,Sun,October 30,L,N,A,NOR,0,24,23,39,145,0,1,4,28,4.4,3.4,59.0,56.0,13,38,2.9,0,0,0,0,0,5,229,5,14,2,3,25:09,23,31,231,2,0,0,0,7.5,7.5,74.2,116.5,32,136,4.3,1,7,12,0,1,34:51
2022,9,RAI,Sun,November 6,L,N,A,JAX,20,27,21,36,248,2,0,2,11,7.2,6.5,58.3,97.9,19,73,3.8,0,2,2,2,2,4,196,3,12,1,3,27:35,25,31,235,1,0,0,0,7.6,7.6,80.6,109.0,37,168,4.5,2,9,15,0,0,32:25
2022,10,RAI,Sun,November 13,L,N,H,CLT,20,25,24,38,232,2,0,2,16,6.5,5.8,63.2,97.7,24,77,3.2,1,0,0,2,2,5,294,5,13,1,3,30:59,21,28,208,1,0,1,14,7.9,7.2,75.0,107.4,30,207,6.9,2,6,11,0,0,29:01
2022,11,RAI,Sun,November 20,W,Y,A,DEN,22,16,23,37,298,2,0,1,9,8.3,7.8,62.2,105.5,24,109,4.5,0,3,4,1,1,4,187,3,11,0,0,32:39,24,31,226,0,0,3,21,8.0,6.6,77.4,97.0,28,94,3.4,1,3,12,0,0,28:57
2022,12,RAI,Sun,November 27,W,Y,A,SEA,40,34,25,36,293,3,2,1,2,8.2,7.9,69.4,98.5,40,283,7.1,2,2,3,4,4,2,91,8,14,1,2,37:35,27,37,307,2,1,3,21,8.9,7.7,73.0,104.2,23,65,2.8,2,3,9,0,0,28:05
2022,13,RAI,Sun,December 4,W,N,H,SDG,27,20,16,30,250,2,1,0,0,8.3,8.3,53.3,89.6,29,154,5.3,1,2,3,3,3,4,181,3,10,0,0,29:16,28,47,314,1,0,5,21,7.1,6.0,59.6,86.7,22,72,3.3,0,5,16,3,5,30:44
2022,14,RAI,Thu,December 8,L,N,A,RAM,16,17,11,20,137,0,2,0,0,6.9,6.9,55.0,36.9,38,165,4.3,1,3,3,1,1,3,148,5,13,1,1,30:21,22,35,211,1,0,4,19,6.6,5.4,62.9,89.1,22,71,3.2,1,4,12,1,1,29:39
2022,15,RAI,Sun,December 18,W,N,H,NWE,30,24,20,38,211,3,1,3,20,6.1,5.1,52.6,84.4,23,97,4.2,0,1,1,3,3,7,324,5,14,1,1,33:16,13,31,112,0,0,0,0,3.6,3.6,41.9,52.1,32,206,6.4,1,2,13,0,0,26:44
2022,16,RAI,Sat,December 24,L,N,A,PIT,10,13,16,30,143,1,3,3,31,5.8,4.3,53.3,37.9,19,58,3.1,0,1,1,1,1,5,208,6,12,0,0,27:21,26,39,244,1,1,0,0,6.3,6.3,66.7,81.6,27,106,3.9,0,5,14,2,2,32:39
2022,17,RAI,Sun,January 1,L,Y,H,SFO,34,37,23,34,365,3,2,0,0,10.7,10.7,67.6,108.1,32,135,4.2,1,2,2,4,4,2,81,4,10,0,1,32:00,22,35,284,2,1,0,0,8.1,8.1,62.9,95.4,27,170,6.3,2,4,8,0,0,31:07
2022,18,RAI,Sat,January 7,L,N,H,KAN,13,31,22,36,180,1,1,6,39,6.1,4.3,61.1,71.5,25,99,4.0,0,2,2,1,1,2,122,8,16,0,2,34:13,18,26,181,1,0,2,21,7.8,6.5,69.2,101.6,28,168,6.0,3,5,9,0,0,25:47
