Season,Week,Tm_abb,Day,Date,W/L,OT,H/A,Opp_abb,Tm_score,Opp_score,O_P_Cmp,O_P_Att,O_P_Yds,O_P_TD,O_Int,O_Sk,O_Yds_lost_Sk,O_P_Y/A,O_P_NY/A,O_P_Cmp_pct,O_QBR,O_R_Att,O_R_Yds,O_R_Y/A,O_R_TD,FGM,FGA,XPM,XPA,Pnt,Pnt_Yds,O_3D_Conv,O_3D_Att,O_4D_Conv,O_4D_Att,O_ToP,D_P_Cmp,D_P_Att,D_P_Yds,D_P_TD,D_Int,D_Sk,D_Yds_lost_Sk,D_P_Y/A,D_P_NY/A,D_P_Cmp_pct,D_QBR,D_R_Att,D_R_Yds,D_R_Y/A,D_R_TD,D_3D_Conv,D_3D_Att,D_4D_Conv,D_4D_Att,D_ToP
2021,14,RAM,Mon,December 13,W,N,A,CRD,30,23,23,30,267,3,0,3,20,9.6,8.1,76.7,136.4,21,89,4.2,0,3,3,3,3,3,120,6,12,0,0,29:04,32,49,344,0,2,4,39,7.8,6.5,65.3,68.8,22,103,4.7,2,8,15,2,4,30:56
2021,15,RAM,Tue,December 21,W,N,H,SEA,20,10,21,29,209,2,1,4,35,8.4,6.3,72.4,101.1,29,123,4.2,0,2,2,2,2,3,130,6,12,0,1,35:06,17,31,134,0,1,3,22,5.0,3.9,54.8,52.4,19,80,4.2,1,3,11,0,1,24:54
2021,16,RAM,Sun,December 26,W,N,A,MIN,30,23,21,37,197,1,3,0,0,5.3,5.3,56.8,46.8,33,159,4.8,1,3,3,3,3,2,108,7,14,1,1,30:00,27,38,295,1,1,3,20,8.3,7.2,71.1,91.4,22,66,3.0,1,2,12,1,1,30:00
2021,17,RAM,Sun,January 2,W,N,A,RAV,20,19,26,35,300,2,2,1,9,8.8,8.3,74.3,94.9,20,73,3.7,1,0,1,2,2,2,92,3,9,1,1,26:21,20,32,162,0,1,5,35,6.2,4.4,62.5,62.2,32,165,5.2,0,4,14,3,3,33:39
2021,18,RAM,Sun,January 9,L,Y,H,SFO,24,27,21,32,201,3,2,5,37,7.4,5.4,65.6,88.2,27,64,2.4,0,1,1,3,3,4,198,10,17,1,1,31:24,24,33,314,2,2,3,26,10.3,8.7,72.7,97.3,31,135,4.4,1,9,14,0,0,36:44
2022,1,RAM,Thu,September 8,L,N,H,BUF,10,31,29,41,191,1,3,7,49,5.9,4.0,70.7,58.1,18,52,2.9,0,1,1,1,1,4,180,6,13,2,3,28:46,26,31,292,3,2,2,5,9.6,8.8,83.9,111.3,25,121,4.8,1,9,10,0,0,31:14
2022,2,RAM,Sun,September 18,W,N,H,ATL,31,27,27,36,272,3,2,1,0,7.6,7.4,75.0,100.7,26,65,2.5,1,1,1,4,4,0,0,6,10,0,1,30:24,17,26,171,2,2,3,25,7.5,5.9,65.4,77.6,27,90,3.3,0,3,10,1,2,29:36
2022,3,RAM,Sun,September 25,W,N,A,CRD,20,12,18,25,239,0,0,1,10,10.0,9.2,72.0,101.9,20,100,5.0,2,2,2,2,2,3,135,3,8,0,0,26:04,37,58,295,0,0,2,19,5.4,4.9,63.8,76.4,21,70,3.3,0,6,18,4,5,33:56
2022,4,RAM,Mon,October 3,L,N,A,SFO,9,24,32,48,200,0,1,7,54,5.3,3.6,66.7,66.3,18,57,3.2,0,3,3,0,0,4,229,5,15,2,2,34:34,16,27,239,1,0,0,0,8.9,8.9,59.3,100.7,22,88,4.0,1,5,12,0,1,25:26
2022,5,RAM,Sun,October 9,L,N,H,DAL,10,22,29,44,285,1,1,5,35,7.3,5.8,65.9,82.1,15,38,2.5,0,1,2,1,1,6,223,6,17,1,1,30:30,10,16,76,0,0,3,26,6.4,4.0,62.5,74.0,34,163,4.8,1,5,15,0,0,29:30
2022,6,RAM,Sun,October 16,W,N,H,CAR,24,10,26,33,249,1,1,1,4,7.7,7.3,78.8,95.6,29,111,3.8,2,1,1,3,3,5,240,6,12,0,0,37:05,13,21,110,0,1,2,9,5.7,4.8,61.9,55.7,21,93,4.4,0,2,10,0,0,22:55
2022,8,RAM,Sun,October 30,L,N,H,SFO,14,31,22,33,167,1,0,2,20,5.7,4.8,66.7,88.8,21,56,2.7,1,0,0,2,2,5,253,8,13,0,0,30:04,22,26,257,3,0,3,12,10.3,8.9,84.6,146.3,23,111,4.8,1,5,9,0,0,29:56
2022,9,RAM,Sun,November 6,L,N,A,TAM,13,16,13,27,138,1,0,4,27,6.1,4.5,48.1,75.8,24,68,2.8,0,2,2,1,1,9,477,4,15,0,0,28:44,36,58,272,1,0,1,8,4.8,4.6,62.1,79.1,20,51,2.6,0,9,21,0,2,31:16
2022,10,RAM,Sun,November 13,L,N,H,CRD,17,27,25,37,190,1,1,3,19,5.6,4.8,67.6,77.5,20,66,3.3,1,1,1,2,2,5,252,3,11,2,2,27:59,26,37,220,1,0,2,18,6.4,5.6,70.3,94.4,26,78,3.0,2,5,15,3,3,32:01
2022,11,RAM,Sun,November 20,L,N,A,NOR,20,27,16,28,188,2,0,4,35,8.0,5.9,57.1,101.5,30,148,4.9,0,2,2,2,2,6,286,5,14,1,2,28:53,22,28,235,3,0,4,39,9.8,7.3,78.6,137.4,24,88,3.7,0,4,11,0,0,31:07
2022,12,RAM,Sun,November 27,L,N,A,KAN,10,26,14,24,82,1,2,3,24,4.4,3.0,58.3,44.1,28,116,4.1,0,1,1,1,1,4,180,5,13,3,3,27:34,27,42,320,1,1,0,0,7.6,7.6,64.3,85.4,30,117,3.9,1,5,11,0,0,32:26
2022,13,RAM,Sun,December 4,L,N,H,SEA,23,27,14,26,148,0,2,4,30,6.8,4.9,53.8,38.6,33,171,5.2,2,3,3,2,2,3,164,4,12,1,2,29:07,28,39,348,3,1,4,19,9.4,8.1,71.8,114.0,22,90,4.1,0,5,10,0,0,30:53
2022,14,RAM,Thu,December 8,W,N,H,RAI,17,16,22,35,211,1,0,4,19,6.6,5.4,62.9,89.1,22,71,3.2,1,1,2,2,2,3,156,4,12,1,1,29:39,11,20,137,0,2,0,0,6.9,6.9,55.0,36.9,38,165,4.3,1,5,13,1,1,30:21
2022,15,RAM,Mon,December 19,L,N,A,GNB,12,24,12,21,84,1,1,5,27,5.3,3.2,57.1,62.4,17,72,4.2,0,2,2,0,1,4,151,4,11,0,0,22:41,22,30,207,1,1,3,22,7.6,6.3,73.3,89.2,35,138,3.9,2,4,9,2,2,37:19
2022,16,RAM,Sun,December 25,W,N,H,DEN,51,14,24,28,230,2,0,0,0,8.2,8.2,85.7,124.7,36,158,4.4,3,3,3,6,6,0,0,6,10,1,1,36:35,19,35,219,1,4,6,40,7.4,5.3,54.3,43.3,20,104,5.2,0,3,10,1,3,23:25
2022,17,RAM,Sun,January 1,L,N,A,SDG,10,31,11,19,111,0,0,3,21,6.9,5.0,57.9,74.7,26,166,6.4,1,1,1,1,1,5,222,4,11,0,0,28:08,24,31,239,2,0,0,0,7.7,7.7,77.4,120.2,31,192,6.2,2,8,13,0,0,31:52
2022,18,RAM,Sun,January 8,L,Y,A,SEA,16,19,13,26,123,0,1,5,24,5.7,4.0,50.0,47.4,28,146,5.2,1,3,3,1,1,6,286,4,14,1,1,29:55,19,31,205,1,2,3,8,6.9,6.0,61.3,64.6,36,197,5.5,0,1,11,1,1,35:31
