Season,Week,Tm_abb,Day,Date,W/L,OT,H/A,Opp_abb,Tm_score,Opp_score,O_P_Cmp,O_P_Att,O_P_Yds,O_P_TD,O_Int,O_Sk,O_Yds_lost_Sk,O_P_Y/A,O_P_NY/A,O_P_Cmp_pct,O_QBR,O_R_Att,O_R_Yds,O_R_Y/A,O_R_TD,FGM,FGA,XPM,XPA,Pnt,Pnt_Yds,O_3D_Conv,O_3D_Att,O_4D_Conv,O_4D_Att,O_ToP,D_P_Cmp,D_P_Att,D_P_Yds,D_P_TD,D_Int,D_Sk,D_Yds_lost_Sk,D_P_Y/A,D_P_NY/A,D_P_Cmp_pct,D_QBR,D_R_Att,D_R_Yds,D_R_Y/A,D_R_TD,D_3D_Conv,D_3D_Att,D_4D_Conv,D_4D_Att,D_ToP
2016,5,MIN,Sun,October 9,W,N,H,HTX,31,13,22,30,255,2,0,2,16,9.0,8.0,73.3,120.8,37,96,2.6,1,1,1,4,4,5,231,7,14,0,0,37:28,19,42,155,1,1,4,29,4.4,3.4,45.2,53.2,14,59,4.2,0,1,13,0,1,22:32
2016,7,MIN,Sun,October 23,L,N,A,PHI,10,21,24,41,189,1,1,6,35,5.5,4.0,58.5,68.0,27,93,3.4,0,1,1,1,1,4,181,9,19,1,3,32:08,16,28,138,1,2,0,0,4.9,4.9,57.1,52.4,26,101,3.9,0,4,11,1,1,27:52
2016,8,MIN,Mon,October 31,L,N,A,CHI,10,20,23,37,201,1,0,5,27,6.2,4.8,62.2,85.5,18,57,3.2,0,1,1,1,1,7,309,2,13,2,2,27:19,20,31,245,1,0,1,7,8.1,7.7,64.5,99.5,29,158,5.4,1,7,14,0,0,32:41
2016,9,MIN,Sun,November 6,L,Y,H,DET,16,22,31,40,259,1,0,2,14,6.8,6.2,77.5,102.0,25,78,3.1,1,1,2,1,2,4,146,6,14,1,2,33:08,23,36,214,2,1,1,5,6.1,5.8,63.9,87.0,25,97,3.9,0,7,14,0,0,33:31
2016,10,MIN,Sun,November 13,L,N,A,WAS,20,26,31,40,284,2,1,3,23,7.7,6.6,77.5,102.5,21,47,2.2,1,0,0,2,3,5,217,5,11,0,1,30:04,22,33,260,2,0,1,2,7.9,7.6,66.7,110.7,28,128,4.6,0,6,12,0,0,29:56
2016,11,MIN,Sun,November 20,W,N,H,CRD,30,24,20,28,145,1,0,2,24,6.0,4.8,71.4,95.1,24,72,3.0,1,1,1,3,4,4,225,6,13,0,1,28:58,20,38,155,2,2,4,43,5.2,3.7,52.6,58.6,28,135,4.8,1,4,13,0,1,31:02
2016,12,MIN,Thu,November 24,L,N,A,DET,13,16,31,37,224,0,1,0,0,6.1,6.1,83.8,80.6,16,82,5.1,1,2,2,1,1,4,195,2,10,0,1,31:31,23,40,214,1,0,2,18,5.8,5.1,57.5,80.6,19,94,4.9,0,6,14,0,2,28:29
2016,13,MIN,Thu,December 1,L,N,H,DAL,15,17,33,47,231,1,0,3,22,5.4,4.6,70.2,88.2,19,87,4.6,0,3,3,0,0,7,224,6,16,0,0,33:17,12,18,124,1,0,3,15,7.7,5.9,66.7,104.9,28,140,5.0,1,1,9,0,0,26:43
2016,14,MIN,Sun,December 11,W,N,A,JAX,25,16,24,34,292,1,0,0,0,8.6,8.6,70.6,106.5,29,85,2.9,1,4,4,1,2,1,42,3,11,0,1,30:56,23,37,230,1,0,4,27,6.9,5.6,62.2,88.8,24,85,3.5,0,7,16,1,1,29:04
2016,15,MIN,Sun,December 18,L,N,H,CLT,6,34,32,42,248,0,1,5,43,6.9,5.3,76.2,80.3,9,34,3.8,0,2,2,0,0,3,146,3,9,0,1,22:58,21,28,250,2,0,0,0,8.9,8.9,75.0,125.6,40,161,4.0,2,7,13,0,1,37:02
2016,16,MIN,Sat,December 24,L,N,A,GNB,25,38,34,50,353,3,0,4,29,7.6,6.5,68.0,108.2,20,93,4.7,0,2,2,1,2,5,186,5,15,3,3,31:01,28,39,308,4,0,4,39,8.9,7.2,71.8,129.0,15,40,2.7,1,6,13,0,0,28:59
2016,17,MIN,Sun,January 1,W,N,H,CHI,38,10,25,34,250,3,1,0,0,7.4,7.4,73.5,111.2,28,124,4.4,1,1,1,5,5,2,64,6,12,0,1,30:12,13,20,140,1,2,2,9,7.5,6.4,65.0,62.5,37,183,4.9,0,2,9,1,2,29:48
2017,1,MIN,Mon,September 11,W,N,H,NOR,29,19,27,32,341,3,0,1,5,10.8,10.3,84.4,142.3,30,129,4.3,0,3,3,2,3,2,87,9,14,0,0,31:16,27,37,284,1,0,1,7,7.9,7.5,73.0,103.9,21,60,2.9,0,4,11,0,0,28:44
2017,2,MIN,Sun,September 17,L,N,A,PIT,9,26,20,38,146,0,0,2,21,4.4,3.7,52.6,62.0,20,91,4.6,1,1,1,0,1,6,264,5,15,0,3,25:38,23,35,233,2,0,2,10,6.9,6.3,65.7,103.6,32,102,3.2,0,3,13,0,0,34:22
2017,3,MIN,Sun,September 24,W,N,H,TAM,34,17,25,33,369,3,0,0,0,11.2,11.2,75.8,142.1,37,125,3.4,1,2,2,4,4,3,121,7,13,0,0,37:46,28,40,316,2,3,2,12,8.2,7.5,70.0,78.7,9,26,2.9,0,1,6,0,0,22:14
2017,4,MIN,Sun,October 1,L,N,H,DET,7,14,16,30,197,0,0,2,22,7.3,6.2,53.3,73.9,22,87,4.0,1,0,1,1,1,5,201,3,10,0,1,23:33,19,31,154,0,0,6,55,6.7,4.2,61.3,73.9,31,97,3.1,1,3,13,0,0,36:27
2017,5,MIN,Mon,October 9,W,N,A,CHI,20,17,22,32,141,1,0,4,35,5.5,3.9,68.8,88.2,31,159,5.1,1,2,2,2,2,6,258,6,15,0,0,31:24,13,26,159,2,1,1,7,6.4,5.9,50.0,78.8,29,115,4.0,0,3,12,1,1,28:36
2017,6,MIN,Sun,October 15,W,N,H,GNB,23,10,24,38,239,1,1,0,0,6.3,6.3,63.2,78.7,32,112,3.5,1,3,3,2,2,4,155,4,12,0,1,32:09,20,37,155,1,3,4,20,4.7,3.8,54.1,39.8,24,72,3.0,0,4,17,2,3,27:51
2017,7,MIN,Sun,October 22,W,N,H,RAV,24,16,20,31,188,0,1,0,0,6.1,6.1,64.5,67.7,33,169,5.1,1,6,6,0,1,2,92,7,15,0,0,32:01,27,39,144,1,0,5,42,4.8,3.3,69.2,83.7,20,64,3.2,0,6,16,1,1,27:59
2017,8,MIN,Sun,October 29,W,N,A,CLE,33,16,27,43,287,2,1,1,1,6.7,6.5,62.8,88.0,34,88,2.6,1,4,4,1,2,6,221,6,16,0,0,37:52,18,34,161,0,0,3,18,5.3,4.4,52.9,65.9,22,115,5.2,2,4,13,0,1,22:08
2017,10,MIN,Sun,November 12,W,N,A,WAS,38,30,21,29,304,4,2,0,0,10.5,10.5,72.4,117.0,31,102,3.3,1,1,1,5,5,2,79,8,12,0,0,28:54,26,45,313,1,1,1,14,7.3,6.8,57.8,77.4,27,81,3.0,2,5,14,3,5,31:06
2017,11,MIN,Sun,November 19,W,N,H,RAM,24,7,27,38,280,1,0,0,0,7.4,7.4,71.1,100.8,35,171,4.9,2,1,3,3,3,3,137,7,14,1,1,37:22,23,37,209,0,0,2,16,6.1,5.4,62.2,77.4,17,45,2.6,1,3,11,0,1,22:38
2017,12,MIN,Thu,November 23,W,N,A,DET,30,23,21,30,272,2,0,2,10,9.4,8.5,70.0,120.4,41,136,3.3,2,1,2,3,4,4,171,6,13,0,0,34:57,20,35,236,2,1,3,14,7.1,6.2,57.1,84.9,15,53,3.5,0,3,11,0,1,25:03
